transaction_id,transaction_date,customer_id,city,merchant_category,payment_mode,amount
TXN000343,2026-01-11,CUST71003,Bengaluru,Healthcare,Debit Card,14380.15
TXN000344,2026-05-20,CUST70008, Coimbatore ,Electronics,UPI,76412.62
TXN000345,2026-04-21,CUST45457,Kolkata,Fuel,Wallet,64812.35
TXN000346,2026-03-29,CUST84546,bengaluru,Utilities,Credit Card,70999.29
TXN000347,2026-03-27,CUST97342,Nagpur,Fuel,Debit Card,72685.31
TXN000348,2026-03-18,CUST86746,Hyderabad,Healthcare,Credit Card,20560.66
TXN000349,2026-04-19,CUST70388,Nagpur,Utilities,Credit Card,65595.95
TXN000350,2026-04-13,CUST42853,Indore,Grocery,Debit Card,11497.5
TXN000351,2026-06-16,CUST97356,Chennai,Restaurants,UPI,6771.63
TXN000352,2026-04-28,CUST83728, Nagpur ,Restaurants,NetBanking,29680.49
TXN000353,2026-05-12,CUST42880,Visakhapatnam,Restaurants,Wallet,11346.18
TXN000354,2026-02-06,CUST34354,Vijayawada,Travel,Debit Card,77007.31
TXN000355,2026-05-01,CUST89037,Lucknow,Healthcare,NetBanking,12561.17
TXN000356,2026-01-31,CUST76264,Pune,Restaurants,Debit Card,63321.61
TXN000357,2026-01-18,CUST80033,Kolkata,Healthcare,NetBanking,7439.2
TXN000358,2026-01-03,CUST51786,PUNE,Utilities,Debit Card,77374.24
TXN000359,2026-01-02,CUST89678,Indore,Utilities,Credit Card,28069.06
TXN000360,2026-01-21,CUST15752,Indore,Utilities,Credit Card,11030.14
TXN000361,2026-02-20,CUST74768,Pune,Electronics,NetBanking,32734.95
TXN000362,2026-06-20,CUST68424,Vijayawada,Utilities,Wallet,46574.33
TXN000363,2026-04-22,CUST85382,Bengaluru,Fuel,Debit Card,37433.79
TXN000364,2026-06-04,CUST73064,Indore,Travel,UPI,75555.54
TXN000365,2026-03-20,CUST93922,Nagpur,Fuel,Wallet,80414.55
TXN000366,2026-04-06,CUST25302, Vijayawada ,Grocery,NetBanking,44897.77
TXN000367,2026-04-27,CUST81999,Mumbai,Travel,Wallet,17124.47
TXN000368,2026-02-19,CUST90045,Kolkata,Fuel,Debit Card,29963.61
TXN000369,2026-01-08,CUST94654,Pune,Healthcare,Wallet,67031.7
TXN000370,2026-06-01,CUST18684,Jaipur,Restaurants,Wallet,63197.65
TXN000371,2026-01-25,CUST14124,Indore,Electronics,Wallet,37916.56
TXN000372,2026-05-13,CUST59201,Hyderabad,Electronics,NetBanking,74843.07
TXN000373,2026-05-30,CUST14303,Vijayawada,Restaurants,Wallet,16167.77
TXN000374,2026-03-18,CUST21066,Bengaluru,Utilities,Debit Card,15300.44
TXN000375,2026-05-18,CUST63600,LUCKNOW,Fuel,NetBanking,46165.73
TXN000376,2026-04-22,CUST40137,Hyderabad,Electronics,Credit Card,31629.34
TXN000377,2026-06-14,CUST10618,Kolkata,Utilities,NetBanking,64325.33
TXN000378,2026-02-04,CUST96504,VISAKHAPATNAM,Electronics,NetBanking,24897.26
TXN000379,2026-01-27,CUST90210,Vijayawada,Healthcare,Credit Card,8492.26
TXN000380,2026-01-29,CUST25281,Nagpur,Fuel,NetBanking,28013.41
TXN000381,2026-05-11,CUST87343,MUMBAI,Utilities,Credit Card,18682.85
TXN000382,2026-03-05,CUST61640,Delhi,Fuel,Debit Card,20922.28
TXN000383,2026-06-23,CUST29757,Vijayawada,Fashion,NetBanking,4896.28
TXN000384,2026-04-09,CUST58640,Delhi,Electronics,Wallet,64862.21
TXN000385,2026-01-08,CUST24958,Kolkata,Fuel,Credit Card,5110.28
TXN000386,2026-05-13,CUST57998,jaipur,Electronics,UPI,63636.1
TXN000387,2026-04-07,CUST63847,Vijayawada,Fashion,UPI,32011.94
TXN000388,2026-02-12,CUST81148,Delhi,Restaurants,Debit Card,53578.9
TXN000389,2026-05-29,CUST54717,Delhi,Utilities,UPI,70818.65
TXN000390,2026-04-18,CUST10209,Bengaluru,Electronics,UPI,82369.58
TXN000391,2026-03-09,CUST45157,Coimbatore,Restaurants,NetBanking,12504.24
TXN000392,2026-04-04,CUST37649,Kolkata,Restaurants,Wallet,16347.22
TXN000393,2026-06-11,CUST70233,Mumbai,Fuel,UPI,19768.39
TXN000394,2026-03-28,CUST24189,Coimbatore,Utilities,NetBanking,55803.16
TXN000395,2026-05-05,CUST47027,indore,Fashion,Credit Card,27346.85
TXN000396,2026-06-12,CUST56117,mumbai,Grocery,Debit Card,68814.05
TXN000397,2026-06-01,CUST82421,delhi,Restaurants,UPI,5135.44
TXN000398,2026-03-30,CUST93235,Pune,Travel,Debit Card,49875.72
TXN000399,2026-06-04,CUST30943,Coimbatore,Fashion,NetBanking,78086.16
TXN000400,2026-06-21,CUST14964,indore,Utilities,Wallet,24276.29
TXN000401,2026-01-20,CUST28178,Hyderabad,Healthcare,Credit Card,61545.66
TXN000402,2026-01-25,CUST48367,lucknow,Grocery,NetBanking,19232.26
TXN000403,2026-05-20,CUST42289,Visakhapatnam,Electronics,Credit Card,22256.49
TXN000404,2026-01-20,CUST14068,Nagpur,Travel,NetBanking,48650.42
TXN000405,2026-02-18,CUST58727, Mumbai ,Fuel,Debit Card,13932.83
TXN000406,2026-01-13,CUST97927,Indore,Restaurants,Credit Card,65035.62
TXN000407,2026-02-12,CUST92115,Indore,Fashion,Wallet,26970.19
TXN000408,2026-03-20,CUST83482, Kolkata ,Fashion,Wallet,74236.15
TXN000409,2026-05-18,CUST10158,PUNE,Healthcare,Debit Card,39230.82
TXN000410,2026-04-05,CUST43419,Visakhapatnam,Fuel,Debit Card,9125.17
TXN000411,2026-05-02,CUST13494, Bengaluru ,Fuel,Debit Card,21738.37
TXN000412,2026-02-09,CUST63651,Kolkata,Travel,UPI,30167.98
TXN000413,2026-02-12,CUST82320,mumbai,Healthcare,Wallet,73286.88
TXN000414,2026-05-14,CUST58706, Kolkata ,Healthcare,Credit Card,16185.33
TXN000415,2026-04-12,CUST65695,Jaipur,Grocery,UPI,12770.14
TXN000416,2026-02-21,CUST72310,Chennai,Electronics,UPI,14711.16
TXN000417,2026-05-26,CUST28099,Chennai,Travel,Credit Card,17300.04
TXN000418,2026-02-27,CUST31726,Mumbai,Utilities,UPI,41183.19
TXN000419,2026-01-01,CUST47677,Pune,Travel,Wallet,81306.97
TXN000420,2026-05-02,CUST19409,Coimbatore,Grocery,Credit Card,81403.42
TXN000421,2026-01-27,CUST85942,Jaipur,Fuel,NetBanking,69369.66
TXN000422,2026-05-07,CUST22399,Coimbatore,Fashion,Credit Card,11006.97
TXN000423,2026-01-08,CUST39821,Nagpur,Restaurants,Debit Card,26664.22
TXN000424,2026-03-07,CUST81292,Hyderabad,Electronics,UPI,82559.52
TXN000425,2026-06-14,CUST89890,Lucknow,Restaurants,Credit Card,34734.43
TXN000426,2026-03-08,CUST83846,Nagpur,Utilities,UPI,10710.37
TXN000427,2026-01-06,CUST22591,visakhapatnam,Fashion,NetBanking,48486.86
TXN000428,2026-01-09,CUST93693,indore,Restaurants,Debit Card,13439.33
TXN000429,2026-06-25,CUST47556,Chennai,Fuel,Credit Card,4924.13
TXN000430,2026-02-18,CUST29931,Pune,Travel,Wallet,66843.03
TXN000431,2026-06-02,CUST48433,chennai,Grocery,Wallet,39062.32
TXN000432,2026-04-18,CUST53793,Jaipur,Fuel,Credit Card,50808.35
TXN000433,2026-05-24,CUST11938,Coimbatore,Travel,Debit Card,54493.63
TXN000434,2026-03-10,CUST42251,Lucknow,Electronics,UPI,69586.78
TXN000435,2026-03-01,CUST53664,Kolkata,Restaurants,Debit Card,56782.04
TXN000436,2026-04-11,CUST23847,bengaluru,Healthcare,Debit Card,171.52
TXN000437,2026-02-02,CUST41310, Pune ,Healthcare,Credit Card,55527.35
TXN000438,2026-01-03,CUST48610,CHENNAI,Grocery,Credit Card,29929.88
TXN000439,2026-05-30,CUST79624,Vijayawada,Restaurants,Credit Card,46227.37
TXN000440,2026-01-16,CUST28319,Vijayawada,Fashion,Debit Card,40044.32
TXN000441,2026-04-21,CUST36344,Indore,Travel,Credit Card,30422.04
TXN000442,2026-06-28,CUST44541,chennai,Travel,Debit Card,70497.04
TXN000443,2026-04-27,CUST46653,HYDERABAD,Restaurants,Debit Card,55488.43
TXN000444,2026-04-11,CUST78575,Pune,Restaurants,NetBanking,51164.76
TXN000445,2026-05-10,CUST54466,Hyderabad,Fuel,NetBanking,16876.88
TXN000446,2026-01-01,CUST35066,Lucknow,Electronics,Debit Card,4679.43
TXN000447,2026-02-26,CUST22553,KOLKATA,Healthcare,Credit Card,19974.8
TXN000448,2026-06-02,CUST12296,Hyderabad,Fashion,Credit Card,50255.64
TXN000449,2026-03-15,CUST57970,BENGALURU,Healthcare,Credit Card,37152.98
TXN000450,2026-05-17,CUST20349,chennai,Healthcare,UPI,64517.93
TXN000451,2026-03-03,CUST93583,Coimbatore,Grocery,Wallet,14130.98
TXN000452,2026-02-20,CUST43175,COIMBATORE,Fashion,UPI,19695.71
TXN000453,2026-06-19,CUST14996,Lucknow,Fuel,NetBanking,9449.81
TXN000454,2026-01-11,CUST57201,Hyderabad,Electronics,Credit Card,9210.83
TXN000455,2026-02-18,CUST31778,lucknow,Electronics,Credit Card,60516.6
TXN000456,2026-03-22,CUST60310,Coimbatore,Fuel,Debit Card,10329.02
TXN000457,2026-05-17,CUST65650, Pune ,Fashion,Debit Card,65778.14
TXN000458,2026-04-25,CUST79984,Pune,Electronics,Wallet,21363.48
TXN000459,2026-06-14,CUST99267,Chennai,Utilities,NetBanking,30502.32
TXN000460,2026-06-03,CUST92385,pune,Electronics,Credit Card,11978.05
TXN000461,2026-03-10,CUST26700,Mumbai,Grocery,NetBanking,50941.56
TXN000462,2026-02-23,CUST28705,CHENNAI,Fashion,NetBanking,64754.21
TXN000463,2026-06-03,CUST67559,Pune,Utilities,Debit Card,61869.77
TXN000464,2026-05-04,CUST17892,Indore,Healthcare,Debit Card,72970.11
TXN000465,2026-03-21,CUST24571,Visakhapatnam,Grocery,Debit Card,18791.1
TXN000466,2026-02-05,CUST95297,kolkata,Electronics,Debit Card,54391.76
TXN000467,2026-01-06,CUST34892,Indore,Fuel,UPI,23315.71
TXN000468,2026-05-30,CUST53197,Hyderabad,Fashion,Credit Card,46355.06
TXN000469,2026-06-26,CUST88162,Vijayawada,Fashion,Wallet,35526.22
TXN000470,2026-01-20,CUST46801,Mumbai,Fuel,NetBanking,2086.64
TXN000471,2026-03-01,CUST51539,Indore,Utilities,NetBanking,11805.23
TXN000472,2026-03-18,CUST18444, Visakhapatnam ,Healthcare,NetBanking,11095.54
TXN000473,2026-06-02,CUST84848,Bengaluru,Electronics,Credit Card,38008.48
TXN000474,2026-01-12,CUST72972,Mumbai,Restaurants,Wallet,73293.57
TXN000475,2026-06-16,CUST22365,Indore,Utilities,Credit Card,6332.71
TXN000476,2026-04-08,CUST89225,Visakhapatnam,Electronics,NetBanking,49285.45
TXN000477,2026-02-07,CUST19642,Chennai,Electronics,Wallet,11692.82
TXN000478,2026-02-12,CUST88152,Indore,Utilities,UPI,72168.71
TXN000479,2026-01-01,CUST82887,Pune,Healthcare,Debit Card,26241.36
TXN000480,2026-01-31,CUST88080,LUCKNOW,Fuel,UPI,16824.12
TXN000481,2026-05-23,CUST87767,Hyderabad,Fuel,NetBanking,39079.71
TXN000482,2026-03-05,CUST16375,Jaipur,Fashion,Credit Card,40504.8
TXN000483,2026-06-03,CUST57555,Nagpur,Utilities,UPI,66012.39
TXN000484,2026-06-11,CUST50659,DELHI,Healthcare,NetBanking,17781.68
TXN000485,2026-01-19,CUST79338,chennai,Healthcare,Debit Card,71591.6
TXN000486,2026-03-19,CUST31871,Indore,Electronics,Credit Card,61583.76
TXN000487,2026-02-06,CUST27895,nagpur,Utilities,Credit Card,64556.04
TXN000488,2026-06-15,CUST38500,CHENNAI,Restaurants,Debit Card,22309.94
TXN000489,2026-01-09,CUST39111,JAIPUR,Grocery,Debit Card,30047.27
TXN000490,2026-03-27,CUST76294, Indore ,Restaurants,UPI,63714.61
TXN000491,2026-02-22,CUST83848,Visakhapatnam,Travel,NetBanking,12391.36
TXN000492,2026-02-19,CUST53198,chennai,Grocery,Wallet,82460.13
TXN000493,2026-04-25,CUST44638,Nagpur,Fuel,Wallet,13598.6
TXN000494,2026-04-08,CUST99422,Coimbatore,Fashion,Credit Card,71835.31
TXN000495,2026-06-23,CUST62494,Lucknow,Travel,Wallet,81889.28
TXN000496,2026-02-12,CUST62175,Delhi,Grocery,UPI,62179.77
TXN000497,2026-02-16,CUST21116, Kolkata ,Grocery,NetBanking,48703.15
TXN000498,2026-04-21,CUST76552, Indore ,Grocery,Credit Card,42771.71
TXN000499,2026-04-01,CUST23601,coimbatore,Fuel,UPI,20299.42
TXN000500,2026-05-04,CUST84957, Visakhapatnam ,Travel,UPI,71886.27
TXN000501,2026-02-11,CUST84692,Coimbatore,Utilities,UPI,7959.17
TXN000502,2026-03-31,CUST99449,Jaipur,Grocery,UPI,17023.12
TXN000503,2026-03-28,CUST86962,Vijayawada,Travel,NetBanking,47995.14
TXN000504,2026-02-10,CUST94964,Indore,Travel,Credit Card,57475.92
TXN000505,2026-03-16,CUST18313,jaipur,Electronics,Credit Card,80351.46
TXN000506,2026-03-23,CUST87660,Indore,Travel,Debit Card,42248.78
TXN000507,2026-02-23,CUST87858,vijayawada,Travel,Debit Card,38893.8
TXN000508,2026-02-26,CUST79395,Jaipur,Fashion,Wallet,71821.52
TXN000509,2026-03-15,CUST98375,Coimbatore,Restaurants,UPI,15505.16
TXN000510,2026-03-27,CUST49223,NAGPUR,Utilities,UPI,20690.14
TXN000511,2026-05-02,CUST84273,Bengaluru,Restaurants,UPI,52478.52
TXN000512,2026-01-24,CUST44276,Bengaluru,Fashion,Wallet,61863.89
TXN000513,2026-04-16,CUST71497,Nagpur,Grocery,Wallet,29691.5
TXN000514,2026-01-16,CUST20950,Chennai,Fashion,Credit Card,15307.0
TXN000515,2026-03-16,CUST84139,Delhi,Electronics,NetBanking,53720.23
TXN000516,2026-06-19,CUST21830,Pune,Restaurants,Debit Card,42740.88
TXN000517,2026-01-13,CUST40396,Mumbai,Fuel,UPI,34882.75
TXN000518,2026-01-29,CUST11517,Mumbai,Electronics,NetBanking,52153.25
TXN000519,2026-01-21,CUST73935,Jaipur,Fashion,UPI,17673.47
TXN000520,2026-06-15,CUST83434,Mumbai,Utilities,UPI,77393.98
TXN000521,2026-06-26,CUST62076, Delhi ,Grocery,Credit Card,34761.52
TXN000522,2026-05-21,CUST81882,Indore,Travel,Credit Card,69825.45
TXN000523,2026-03-07,CUST91437,mumbai,Travel,Credit Card,77360.56
TXN000524,2026-06-05,CUST62626,Delhi,Fashion,Wallet,72303.75
TXN000525,2026-05-01,CUST93978,Jaipur,Electronics,UPI,30911.93
TXN000526,2026-05-15,CUST45755,Nagpur,Travel,NetBanking,68785.95
TXN000527,2026-05-12,CUST18983,Vijayawada,Restaurants,NetBanking,66193.97
TXN000528,2026-02-09,CUST20608,Nagpur,Restaurants,Debit Card,76219.95
TXN000529,2026-01-21,CUST63300,delhi,Travel,Wallet,41283.23
TXN000530,2026-06-16,CUST45962, Lucknow ,Travel,Debit Card,12503.12
TXN000531,2026-01-04,CUST35579,Nagpur,Fuel,Credit Card,51603.03
TXN000532,2026-04-26,CUST81536,Indore,Utilities,Wallet,39615.2
TXN000533,2026-05-16,CUST69243,Delhi,Fashion,NetBanking,10063.97
TXN000534,2026-06-11,CUST36132,Lucknow,Grocery,NetBanking,27725.9
TXN000535,2026-06-07,CUST54659,Kolkata,Fashion,Credit Card,35831.14
TXN000536,2026-02-23,CUST53227,Lucknow,Travel,Credit Card,44775.69
TXN000537,2026-06-12,CUST98271,coimbatore,Fuel,NetBanking,83916.54
TXN000538,2026-05-02,CUST78379,Coimbatore,Fuel,Credit Card,12556.7
TXN000539,2026-06-04,CUST83641,VISAKHAPATNAM,Restaurants,Wallet,18133.14
TXN000540,2026-05-06,CUST40256,Kolkata,Electronics,Debit Card,35598.95
TXN000541,2026-04-23,CUST75707,Lucknow,Restaurants,NetBanking,59930.01
TXN000542,2026-04-15,CUST73210,Visakhapatnam,Restaurants,UPI,40169.56
TXN000543,2026-03-05,CUST84008,Jaipur,Travel,Credit Card,73387.79
TXN000544,2026-01-11,CUST14273,Indore,Healthcare,Credit Card,6909.8
TXN000545,2026-01-06,CUST51945,Kolkata,Restaurants,Wallet,30504.88
TXN000546,2026-05-16,CUST18916,Mumbai,Restaurants,UPI,29635.07
TXN000547,2026-01-08,CUST93787,Visakhapatnam,Travel,Credit Card,23358.7
TXN000548,2026-05-23,CUST41816,lucknow,Fashion,Credit Card,47363.13
TXN000549,2026-03-25,CUST68817,Mumbai,Utilities,UPI,76613.16
TXN000550,2026-02-11,CUST26604,Lucknow,Healthcare,UPI,7219.67
TXN000551,2026-01-20,CUST47884,Coimbatore,Electronics,Debit Card,74921.81
TXN000552,2026-03-18,CUST92234,Coimbatore,Fashion,Debit Card,45551.84
TXN000553,2026-04-03,CUST30404,Visakhapatnam,Electronics,NetBanking,49056.21
TXN000554,2026-05-30,CUST77744,Jaipur,Utilities,Credit Card,5826.86
TXN000555,2026-06-10,CUST27017,Lucknow,Travel,NetBanking,32624.4
TXN000556,2026-05-03,CUST97416,delhi,Fashion,NetBanking,14497.0
TXN000557,2026-02-03,CUST75497,Indore,Travel,Credit Card,13704.02
TXN000558,2026-04-11,CUST16535, Pune ,Restaurants,UPI,30323.08
TXN000559,2026-03-13,CUST15808,Visakhapatnam,Fuel,UPI,38126.72
TXN000560,2026-01-01,CUST97284,HYDERABAD,Travel,NetBanking,76283.93
TXN000561,2026-06-05,CUST94411,Mumbai,Fuel,NetBanking,43209.75
TXN000562,2026-05-04,CUST51000,Hyderabad,Utilities,UPI,25507.33
TXN000563,2026-03-03,CUST27739,Lucknow,Fuel,UPI,8531.48
TXN000564,2026-05-20,CUST96544,Nagpur,Utilities,NetBanking,6990.32
TXN000565,2026-04-03,CUST16181,Nagpur,Utilities,NetBanking,10319.92
TXN000566,2026-03-31,CUST81050,Hyderabad,Utilities,NetBanking,74257.01
TXN000567,2026-06-27,CUST57746,Coimbatore,Electronics,Debit Card,81346.88
TXN000568,2026-02-23,CUST50296,Pune,Utilities,UPI,40041.05
TXN000569,2026-02-15,CUST83987,Coimbatore,Grocery,Credit Card,35867.12
TXN000570,2026-06-19,CUST14466,CHENNAI,Grocery,NetBanking,19648.57
TXN000571,2026-04-28,CUST39875, Mumbai ,Travel,Debit Card,77717.13
TXN000572,2026-01-07,CUST82585,Kolkata,Travel,Credit Card,47929.09
TXN000573,2026-02-08,CUST47764,Chennai,Fashion,Debit Card,44649.29
TXN000574,2026-06-09,CUST39951,Vijayawada,Fuel,Debit Card,10016.17
TXN000575,2026-01-02,CUST69455,Nagpur,Travel,Wallet,68206.93
TXN000576,2026-04-26,CUST43334, Delhi ,Restaurants,UPI,35454.54
TXN000577,2026-02-19,CUST19835,Nagpur,Fuel,Debit Card,73070.26
TXN000578,2026-04-28,CUST79399,HYDERABAD,Fuel,UPI,28748.5
TXN000579,2026-02-16,CUST89587,Pune,Fashion,Credit Card,7444.95
TXN000580,2026-04-18,CUST14953,Visakhapatnam,Travel,UPI,69594.7
TXN000581,2026-01-07,CUST55479,Kolkata,Travel,UPI,47526.18
TXN000582,2026-04-02,CUST71078,Visakhapatnam,Healthcare,Debit Card,82178.15
TXN000583,2026-03-10,CUST82897,Visakhapatnam,Grocery,Debit Card,58698.02
TXN000584,2026-05-27,CUST89476,Bengaluru,Utilities,NetBanking,69979.93
TXN000585,2026-06-24,CUST62186,Delhi,Restaurants,Wallet,69632.85
TXN000586,2026-06-15,CUST19797,Pune,Electronics,UPI,65466.12
TXN000587,2026-05-21,CUST89336,Indore,Fashion,Credit Card,55602.91
TXN000588,2026-04-07,CUST43870,Delhi,Electronics,Credit Card,25023.65
TXN000589,2026-02-23,CUST14053,KOLKATA,Fuel,UPI,32447.2
TXN000590,2026-05-14,CUST63669,NAGPUR,Utilities,Wallet,21881.03
TXN000591,2026-01-08,CUST18903,JAIPUR,Electronics,UPI,62514.0
TXN000592,2026-01-16,CUST64600,Visakhapatnam,Utilities,Debit Card,35828.91
TXN000593,2026-02-04,CUST73097,Lucknow,Grocery,NetBanking,31241.25
TXN000594,2026-01-05,CUST73588,Hyderabad,Fuel,Debit Card,77008.46
TXN000595,2026-02-09,CUST60119,JAIPUR,Fuel,Credit Card,11904.28
TXN000596,2026-04-28,CUST77256,Vijayawada,Electronics,UPI,66066.31
TXN000597,2026-05-19,CUST34778,pune,Grocery,UPI,72271.67
TXN000598,2026-04-30,CUST84368,Pune,Grocery,Debit Card,66957.47
TXN000599,2026-06-06,CUST96541,Nagpur,Fashion,Credit Card,30155.07
TXN000600,2026-04-30,CUST89719,JAIPUR,Fashion,Wallet,33182.52
TXN000601,2026-01-05,CUST81058,Indore,Electronics,Wallet,66371.37
TXN000602,2026-03-28,CUST81243,Jaipur,Restaurants,Wallet,33779.74
TXN000603,2026-01-20,CUST23069,Delhi,Utilities,UPI,33478.0
TXN000604,2026-04-30,CUST91265,Coimbatore,Electronics,Debit Card,38362.79
TXN000605,2026-04-28,CUST53543,delhi,Travel,Credit Card,10726.19
TXN000606,2026-06-21,CUST98072,Lucknow,Electronics,Debit Card,71783.39
TXN000607,2026-05-12,CUST35946, Hyderabad ,Travel,Credit Card,43072.13
TXN000608,2026-05-10,CUST82082,Chennai,Restaurants,Debit Card,69886.29
TXN000609,2026-04-19,CUST86132,Vijayawada,Restaurants,UPI,20057.96
TXN000610,2026-02-17,CUST18350,Bengaluru,Grocery,NetBanking,45624.79
TXN000611,2026-05-13,CUST90299,Coimbatore,Healthcare,Wallet,57389.67
TXN000612,2026-04-23,CUST23376, Pune ,Grocery,NetBanking,62863.79
TXN000613,2026-01-31,CUST86665,coimbatore,Healthcare,Debit Card,64059.68
TXN000614,2026-02-18,CUST96461,indore,Restaurants,Credit Card,5281.86
TXN000615,2026-05-05,CUST60610,DELHI,Electronics,Wallet,67657.68
TXN000616,2026-05-27,CUST68431,Mumbai,Healthcare,Credit Card,42397.66
TXN000617,2026-06-22,CUST10261,VISAKHAPATNAM,Travel,Debit Card,83363.81
TXN000618,2026-04-21,CUST69090,Bengaluru,Electronics,Wallet,55099.11
TXN000619,2026-04-26,CUST93947,Visakhapatnam,Restaurants,Credit Card,56643.49
TXN000620,2026-05-24,CUST45781,Kolkata,Travel,Credit Card,12940.62
TXN000621,2026-06-01,CUST30468,Pune,Fashion,NetBanking,2538.75
TXN000622,2026-03-06,CUST25051,Jaipur,Utilities,Debit Card,39513.63
TXN000623,2026-02-26,CUST49401,Pune,Electronics,Debit Card,55291.59
TXN000624,2026-01-31,CUST62391, Mumbai ,Utilities,NetBanking,57838.23
TXN000625,2026-02-01,CUST32633,Jaipur,Grocery,UPI,28513.6
TXN000626,2026-05-28,CUST94054,Pune,Healthcare,Debit Card,3222.55
TXN000627,2026-06-20,CUST77925,jaipur,Restaurants,Wallet,72784.16
TXN000628,2026-04-29,CUST46347,Indore,Fuel,UPI,65466.81
TXN000629,2026-03-12,CUST68132,Hyderabad,Fashion,Credit Card,62580.34
TXN000630,2026-05-15,CUST32949,Nagpur,Restaurants,NetBanking,15699.85
TXN000631,2026-03-21,CUST72796,Pune,Fuel,Credit Card,72044.51
TXN000632,2026-06-24,CUST31414,Kolkata,Electronics,UPI,2579.89
TXN000633,2026-05-07,CUST30994,Kolkata,Healthcare,Debit Card,26177.5
TXN000634,2026-03-23,CUST26612,INDORE,Fashion,Debit Card,14826.0
TXN000635,2026-06-11,CUST41932,Nagpur,Electronics,Debit Card,60336.3
TXN000636,2026-02-10,CUST66106,Pune,Grocery,Debit Card,40987.78
TXN000637,2026-01-19,CUST16149,kolkata,Fuel,Credit Card,30040.59
TXN000638,2026-05-07,CUST69671,Nagpur,Fashion,UPI,73019.0
TXN000639,2026-05-16,CUST55909,Indore,Healthcare,NetBanking,55005.79
TXN000640,2026-05-06,CUST80862,Coimbatore,Travel,Debit Card,8283.66
TXN000641,2026-06-22,CUST87262,Delhi,Healthcare,Credit Card,10227.36
TXN000642,2026-02-06,CUST95768,Bengaluru,Grocery,UPI,23630.6
TXN000643,2026-01-31,CUST54927,Jaipur,Restaurants,Wallet,33070.27
TXN000644,2026-03-05,CUST84782,coimbatore,Travel,Credit Card,6392.42
TXN000645,2026-04-05,CUST18054,HYDERABAD,Utilities,NetBanking,44885.73
TXN000646,2026-02-16,CUST49509,COIMBATORE,Healthcare,Debit Card,18128.56
TXN000647,2026-01-17,CUST17662,DELHI,Fuel,Wallet,54601.07
TXN000648,2026-04-18,CUST64265,Visakhapatnam,Restaurants,Wallet,47165.63
TXN000649,2026-06-16,CUST41247,vijayawada,Healthcare,UPI,78711.51
TXN000650,2026-03-25,CUST47792,visakhapatnam,Utilities,UPI,14988.48
TXN000651,2026-05-29,CUST49163, Vijayawada ,Utilities,UPI,3193.5
TXN000652,2026-01-15,CUST81686,Coimbatore,Fuel,Debit Card,27215.94
TXN000653,2026-05-03,CUST36031,Delhi,Healthcare,Debit Card,82881.69
TXN000654,2026-05-01,CUST65780,Kolkata,Travel,UPI,1834.77
TXN000655,2026-03-08,CUST57901,Pune,Travel,Credit Card,14114.39
TXN000656,2026-04-23,CUST71944,COIMBATORE,Electronics,NetBanking,39299.59
TXN000657,2026-01-02,CUST38625, Nagpur ,Grocery,NetBanking,24728.86
TXN000658,2026-01-04,CUST26488,Bengaluru,Electronics,UPI,63816.54
TXN000659,2026-06-22,CUST99912,Lucknow,Travel,NetBanking,29716.66
TXN000660,2026-03-09,CUST11614,pune,Restaurants,Credit Card,28820.02
TXN000661,2026-02-28,CUST54561,JAIPUR,Utilities,NetBanking,58243.3
TXN000662,2026-04-10,CUST24463,Coimbatore,Restaurants,Credit Card,9379.14
TXN000663,2026-02-20,CUST93688,Mumbai,Travel,Wallet,49562.01
TXN000664,2026-03-09,CUST41554,NAGPUR,Travel,UPI,42693.65
TXN000665,2026-03-25,CUST49856,Delhi,Electronics,Debit Card,4597.9
TXN000666,2026-06-04,CUST83820,Lucknow,Travel,Wallet,48456.04
TXN000667,2026-04-10,CUST18189,Visakhapatnam,Healthcare,Debit Card,80854.89
TXN000668,2026-03-04,CUST87871,Indore,Utilities,UPI,24636.99
TXN000669,2026-03-11,CUST76857,Visakhapatnam,Fashion,Debit Card,79210.07
TXN000670,2026-06-25,CUST51833,Jaipur,Fashion,NetBanking,27576.48
TXN000671,2026-05-16,CUST43565, Indore ,Utilities,UPI,44915.65
TXN000672,2026-06-30,CUST43635,Nagpur,Grocery,UPI,33110.52
TXN000673,2026-04-19,CUST13414,mumbai,Utilities,Wallet,22348.06
TXN000674,2026-02-19,CUST92122,Vijayawada,Travel,UPI,70390.71
TXN000675,2026-05-02,CUST14032,delhi,Utilities,UPI,12874.13
