customer_id,transaction_id,amount,city,transaction_date,approval_status,expense_type,card_type,merchant_category,merchant,payment_mode,gender
C59109,w100246,15186.5,Chennai,2026-02-23,Declined,Travel,Visa,E-commerce,IRCTC,NetBanking,Male
C92886,w100247,22339.96,Mumbai,2026-05-01,Approved,Shopping,Visa,Utilities,IRCTC,UPI,Female
C50603,w100248,14497.2,Bengaluru,2026-02-26,Approved,Dining,RuPay,Utilities,HPCL,NetBanking,Male
C81263,w100249,17439.9,Bengaluru,2026-05-16,Approved,Groceries,MasterCard,Fuel,IOCL,NetBanking,Male
C87441,w100250,7079.14,Chennai,2026-04-27,Declined,Shopping,Visa,Utilities,Amazon,Credit,Female
C12655,w100251,24244.41,Pune,2026-05-30,Declined,Groceries,RuPay,Fuel,Amazon,Credit,Female
C12599,w100252,15715.85,Chennai,2026-04-15,Declined,Groceries,Amex,Retail,Reliance,UPI,Male
C47722,w100253,11566.47,Chennai,2026-01-22,Declined,Fuel,Amex,Travel,IRCTC,Credit,Female
C51629,w100254,23244.62,Pune,2026-01-07,Declined,Dining,RuPay,Retail,IRCTC,UPI,Male
C75745,w100255,6051.14,Vizag,2026-06-01,Declined,Utilities,Visa,Travel,Swiggy,Credit,Female
C15749,w100256,12667.95,Vizag,2026-05-13,Declined,Shopping,Amex,E-commerce,IOCL,NetBanking,Female
C47225,w100257,13881.73,Vizag,2026-04-14,Approved,Groceries,Amex,Utilities,IRCTC,NetBanking,Male
C83265,w100258,6384.2,Delhi,2026-03-19,Declined,Dining,Visa,Fuel,IRCTC,NetBanking,Female
C91331,w100259,15640.6,Chennai,2026-04-10,Approved,Dining,Visa,Retail,HPCL,UPI,Female
C60204,w100260,21699.79,Mumbai,2026-02-07,Approved,Utilities,RuPay,Retail,Amazon,Credit,Female
C82426,w100261,9615.91,Bengaluru,2026-02-21,Declined,Groceries,MasterCard,E-commerce,Swiggy,UPI,Male
C84743,w100262,7769.47,Kolkata,2026-04-01,Declined,Utilities,Visa,Travel,Amazon,Credit,Female
C19401,w100263,23030.93,Bengaluru,2026-04-18,Approved,Dining,MasterCard,Utilities,HPCL,Credit,Male
C30542,w100264,12951.68,Vizag,2026-01-17,Declined,Groceries,Amex,Utilities,DMart,Credit,Male
C59252,w100265,3575.49,Pune,2026-05-06,Approved,Groceries,Amex,Utilities,HPCL,NetBanking,Female
C75437,w100266,19056.76,Mumbai,2026-02-26,Approved,Travel,MasterCard,Travel,Zomato,UPI,Female
C16639,w100267,8507.85,Vizag,2026-05-17,Approved,Shopping,Amex,Retail,IRCTC,UPI,Male
C58436,w100268,20523.35,Bengaluru,2026-01-30,Approved,Shopping,RuPay,Retail,Swiggy,UPI,Female
C95206,w100269,7216.88,Hyderabad,2026-02-13,Declined,Travel,MasterCard,E-commerce,DMart,Credit,Female
C36529,w100270,6912.67,Pune,2026-02-22,Declined,Fuel,Visa,Travel,HPCL,Credit,Female
C23115,w100271,6949.52,Delhi,2026-03-01,Approved,Shopping,MasterCard,E-commerce,Reliance,UPI,Female
C34883,w100272,24236.26,Vizag,2026-05-14,Declined,Shopping,RuPay,Utilities,Swiggy,Credit,Male
C52490,w100273,14000.13,Mumbai,2026-03-20,Approved,Shopping,Amex,E-commerce,DMart,NetBanking,Male
C80388,w100274,3797.71,Chennai,2026-02-10,Declined,Groceries,RuPay,Travel,IRCTC,UPI,Male
C17696,w100275,20856.97,Delhi,2026-02-15,Declined,Groceries,RuPay,Fuel,IOCL,NetBanking,Female
C59546,w100276,15959.57,Vizag,2026-05-07,Approved,Dining,Amex,Fuel,DMart,UPI,Male
C55013,w100277,23629.39,Kolkata,2026-05-14,Declined,Groceries,RuPay,Utilities,DMart,UPI,Female
C70118,w100278,18914.96,Hyderabad,2026-02-02,Approved,Fuel,Visa,E-commerce,IOCL,UPI,Male
C19449,w100279,9463.97,Pune,2026-05-17,Declined,Utilities,RuPay,Utilities,HPCL,UPI,Male
C33840,w100280,4559.37,Pune,2026-03-03,Approved,Dining,MasterCard,E-commerce,DMart,UPI,Female
C84401,w100281,15682.97,Pune,2026-02-24,Approved,Shopping,MasterCard,Food,IOCL,Credit,Female
C99996,w100282,5584.32,Bengaluru,2026-05-31,Approved,Fuel,RuPay,Food,DMart,NetBanking,Male
C11498,w100283,6529.68,Kolkata,2026-02-05,Approved,Shopping,RuPay,Retail,Reliance,UPI,Female
C22785,w100284,269.88,Pune,2026-06-26,Approved,Travel,MasterCard,Retail,HPCL,NetBanking,Male
C81495,w100285,17178.74,Delhi,2026-03-24,Declined,Travel,MasterCard,Fuel,IRCTC,UPI,Male
C63495,w100286,8355.13,Mumbai,2026-02-20,Declined,Dining,MasterCard,Travel,HPCL,NetBanking,Female
C94127,w100287,9763.76,Chennai,2026-01-25,Declined,Dining,Amex,Fuel,IRCTC,Credit,Female
C13332,w100288,13115.47,Bengaluru,2026-04-22,Declined,Travel,Visa,Utilities,Zomato,UPI,Female
C44126,w100289,12604.31,Chennai,2026-05-25,Declined,Shopping,Visa,Fuel,Zomato,NetBanking,Male
C16433,w100290,6316.07,Delhi,2026-01-22,Approved,Shopping,MasterCard,Retail,IOCL,Credit,Male
C84086,w100291,23195.77,Bengaluru,2026-03-12,Approved,Dining,Amex,Utilities,HPCL,NetBanking,Female
C14631,w100292,3577.49,Pune,2026-05-23,Approved,Fuel,Visa,Food,Reliance,UPI,Female
C43364,w100293,12435.43,Chennai,2026-02-01,Declined,Shopping,RuPay,Travel,Zomato,Credit,Female
C79847,w100294,18925.69,Mumbai,2026-04-23,Declined,Fuel,MasterCard,Utilities,DMart,NetBanking,Male
C42854,w100295,205.94,Mumbai,2026-03-19,Declined,Utilities,RuPay,Travel,Amazon,NetBanking,Male
C43477,w100296,12541.79,Delhi,2026-02-14,Declined,Dining,Amex,Fuel,Zomato,NetBanking,Female
C88142,w100297,17332.73,Hyderabad,2026-05-12,Approved,Dining,RuPay,E-commerce,IOCL,NetBanking,Male
C13612,w100298,5958.7,Vizag,2026-04-27,Declined,Groceries,RuPay,Retail,Reliance,UPI,Female
C65030,w100299,23823.81,Mumbai,2026-01-10,Approved,Shopping,MasterCard,Retail,Reliance,UPI,Female
C85572,w100300,9274.65,Pune,2026-01-27,Declined,Shopping,MasterCard,Travel,HPCL,Credit,Male
C30083,w100301,178.66,Hyderabad,2026-02-01,Declined,Utilities,Visa,Food,Reliance,Credit,Female
C53052,w100302,14709.45,Vizag,2026-02-27,Declined,Utilities,RuPay,Fuel,Swiggy,NetBanking,Female
C84636,w100303,13586.87,Vizag,2026-04-07,Declined,Shopping,RuPay,Food,Amazon,NetBanking,Female
C12534,w100304,11173.05,Mumbai,2026-03-08,Approved,Dining,Visa,Food,DMart,Credit,Female
C67483,w100305,7141.2,Bengaluru,2026-01-10,Approved,Utilities,MasterCard,Travel,Amazon,Credit,Male
C96531,w100306,18090.7,Mumbai,2026-06-22,Approved,Dining,RuPay,E-commerce,HPCL,Credit,Female
C47554,w100307,4186.36,Pune,2026-06-27,Approved,Groceries,Amex,Utilities,Reliance,NetBanking,Male
C66657,w100308,7380.03,Mumbai,2026-05-02,Approved,Dining,MasterCard,Retail,Zomato,Credit,Male
C16429,w100309,7007.53,Pune,2026-06-12,Declined,Travel,RuPay,Food,Swiggy,UPI,Female
C15765,w100310,8788.28,Pune,2026-02-20,Approved,Groceries,RuPay,Retail,Amazon,Credit,Female
C69867,w100311,15648.03,Delhi,2026-03-04,Approved,Dining,RuPay,Food,DMart,NetBanking,Female
C79855,w100312,13703.61,Chennai,2026-05-12,Approved,Travel,Amex,E-commerce,Swiggy,UPI,Female
C41531,w100313,10932.67,Delhi,2026-03-02,Declined,Shopping,Amex,Utilities,IRCTC,UPI,Male
C75010,w100314,22723.84,Delhi,2026-02-12,Approved,Dining,Visa,Food,IOCL,UPI,Male
C47235,w100315,20169.22,Bengaluru,2026-03-21,Approved,Dining,MasterCard,Food,HPCL,Credit,Female
C91605,w100316,19556.9,Mumbai,2026-01-30,Declined,Shopping,MasterCard,Fuel,HPCL,NetBanking,Female
C49096,w100317,19793.14,Vizag,2026-05-12,Declined,Dining,RuPay,Travel,DMart,UPI,Male
C40536,w100318,14211.89,Mumbai,2026-05-23,Approved,Travel,Visa,Fuel,IOCL,Credit,Male
C82980,w100319,16290.12,Pune,2026-01-09,Approved,Utilities,Visa,Retail,Amazon,NetBanking,Male
C71633,w100320,3339.35,Bengaluru,2026-04-07,Approved,Dining,Amex,Utilities,Amazon,Credit,Female
C74997,w100321,23927.11,Pune,2026-03-16,Approved,Fuel,RuPay,E-commerce,Reliance,UPI,Female
C10130,w100322,20548.54,Kolkata,2026-03-16,Approved,Utilities,Amex,E-commerce,IRCTC,Credit,Female
C26395,w100323,15184.37,Pune,2026-05-04,Declined,Utilities,RuPay,Travel,Amazon,UPI,Male
C72888,w100324,20165.19,Vizag,2026-02-25,Approved,Shopping,RuPay,Food,Swiggy,NetBanking,Male
C12196,w100325,6520.03,Mumbai,2026-03-07,Approved,Shopping,Visa,Travel,IRCTC,NetBanking,Female
C89729,w100326,4474.03,Delhi,2026-01-09,Approved,Utilities,MasterCard,Utilities,DMart,UPI,Female
C80689,w100327,11713.41,Bengaluru,2026-01-21,Declined,Dining,RuPay,Utilities,DMart,UPI,Female
C61680,w100328,9088.2,Hyderabad,2026-06-19,Declined,Groceries,MasterCard,Food,IOCL,NetBanking,Male
C94261,w100329,4227.49,Delhi,2026-01-27,Approved,Shopping,Visa,Utilities,DMart,NetBanking,Female
C26572,w100330,11093.48,Vizag,2026-02-02,Declined,Dining,RuPay,Fuel,Zomato,NetBanking,Female
C76805,w100331,4258.32,Chennai,2026-04-21,Approved,Travel,RuPay,Fuel,Zomato,Credit,Male
C68381,w100332,6206.28,Kolkata,2026-06-10,Approved,Travel,Amex,Retail,Reliance,NetBanking,Female
C64873,w100333,23924.87,Delhi,2026-01-27,Declined,Dining,RuPay,Fuel,Reliance,NetBanking,Female
C16258,w100334,8900.21,Hyderabad,2026-04-12,Approved,Travel,Amex,Fuel,Reliance,NetBanking,Male
C86387,w100335,14682.62,Bengaluru,2026-03-01,Declined,Fuel,MasterCard,Fuel,Reliance,Credit,Male
C39104,w100336,10668.96,Vizag,2026-02-01,Declined,Groceries,Amex,Fuel,Amazon,UPI,Male
C22799,w100337,12177.1,Mumbai,2026-02-15,Approved,Groceries,MasterCard,E-commerce,Zomato,Credit,Female
C49124,w100338,14477.58,Vizag,2026-04-20,Declined,Groceries,MasterCard,Retail,Reliance,NetBanking,Female
C62683,w100339,8739.06,Kolkata,2026-02-02,Declined,Dining,Amex,Retail,Zomato,Credit,Male
C86348,w100340,3052.25,Kolkata,2026-05-08,Declined,Groceries,Amex,Fuel,Zomato,UPI,Female
C79797,w100341,17607.1,Bengaluru,2026-03-28,Approved,Groceries,RuPay,Utilities,DMart,NetBanking,Female
C85644,w100342,9207.84,Vizag,2026-04-02,Declined,Groceries,Visa,Utilities,Reliance,NetBanking,Male
C47299,w100343,22529.58,Bengaluru,2026-01-22,Approved,Fuel,MasterCard,E-commerce,DMart,Credit,Female
C53616,w100344,11052.93,Hyderabad,2026-03-13,Approved,Utilities,Amex,Travel,Reliance,Credit,Female
C94182,w100345,1062.04,Pune,2026-05-25,Approved,Fuel,RuPay,Retail,HPCL,NetBanking,Male
C40299,w100346,5691.76,Chennai,2026-02-25,Approved,Shopping,Visa,Food,DMart,NetBanking,Male
C92764,w100347,4641.24,Kolkata,2026-06-01,Declined,Travel,MasterCard,E-commerce,Amazon,NetBanking,Male
C51583,w100348,1481.48,Chennai,2026-01-21,Approved,Utilities,Amex,Fuel,Amazon,NetBanking,Female
C46857,w100349,14874.42,Bengaluru,2026-02-17,Declined,Dining,MasterCard,Retail,HPCL,UPI,Female
C88477,w100350,17506.83,Vizag,2026-02-19,Approved,Travel,Visa,Utilities,Swiggy,NetBanking,Female
C21720,w100351,21389.19,Kolkata,2026-02-25,Approved,Travel,MasterCard,Utilities,Amazon,UPI,Female
C98047,w100352,857.95,Hyderabad,2026-03-15,Declined,Fuel,MasterCard,Travel,HPCL,UPI,Female
C67547,w100353,14246.12,Delhi,2026-04-24,Declined,Fuel,Visa,Food,Reliance,Credit,Male
C35040,w100354,9838.7,Vizag,2026-03-09,Approved,Groceries,Visa,Travel,Zomato,NetBanking,Female
C80259,w100355,21967.47,Delhi,2026-01-06,Approved,Shopping,Amex,Retail,Reliance,Credit,Male
C11060,w100356,1902.94,Vizag,2026-05-04,Declined,Travel,MasterCard,Fuel,Swiggy,NetBanking,Female
C24687,w100357,14005.86,Bengaluru,2026-01-01,Approved,Travel,RuPay,Fuel,Reliance,Credit,Female
C61861,w100358,15607.01,Vizag,2026-02-01,Approved,Fuel,MasterCard,Food,Reliance,NetBanking,Female
C22786,w100359,16883.33,Bengaluru,2026-03-19,Approved,Fuel,MasterCard,Food,DMart,NetBanking,Male
C85898,w100360,22248.34,Mumbai,2026-02-28,Approved,Dining,Visa,Fuel,Swiggy,Credit,Female
C89511,w100361,10529.68,Pune,2026-03-15,Declined,Shopping,RuPay,Retail,HPCL,Credit,Female
C44855,w100362,11859.39,Vizag,2026-04-21,Declined,Dining,Visa,E-commerce,Swiggy,Credit,Male
C93886,w100363,3920.24,Hyderabad,2026-05-15,Declined,Dining,Amex,E-commerce,DMart,UPI,Male
C66816,w100364,14915.52,Delhi,2026-06-19,Approved,Utilities,RuPay,E-commerce,Swiggy,NetBanking,Female
C34803,w100365,597.18,Chennai,2026-03-16,Approved,Groceries,Amex,Food,Swiggy,Credit,Male
C20444,w100366,21421.64,Hyderabad,2026-05-13,Declined,Travel,MasterCard,Travel,Zomato,UPI,Female
C10668,w100367,21639.61,Kolkata,2026-02-12,Declined,Utilities,RuPay,Fuel,DMart,NetBanking,Female
C20330,w100368,2788.88,Bengaluru,2026-06-06,Approved,Shopping,Visa,Utilities,Zomato,NetBanking,Male
C52664,w100369,22766.09,Bengaluru,2026-06-07,Approved,Utilities,RuPay,Retail,DMart,Credit,Female
C63765,w100370,1001.9,Vizag,2026-04-06,Declined,Fuel,Visa,Travel,DMart,NetBanking,Female
C28956,w100371,16030.1,Delhi,2026-06-23,Approved,Shopping,RuPay,Food,IRCTC,UPI,Female
C30897,w100372,15168.31,Pune,2026-02-06,Declined,Dining,Visa,Utilities,IRCTC,NetBanking,Female
C60879,w100373,20173.71,Bengaluru,2026-04-23,Approved,Travel,Amex,Fuel,Reliance,Credit,Male
C58609,w100374,11315.24,Chennai,2026-02-10,Declined,Fuel,Visa,Travel,Amazon,UPI,Male
C33249,w100375,223.22,Bengaluru,2026-04-13,Declined,Groceries,MasterCard,Retail,IOCL,Credit,Male
C69583,w100376,8831.87,Bengaluru,2026-04-13,Declined,Utilities,RuPay,E-commerce,IRCTC,NetBanking,Male
C28633,w100377,14158.45,Hyderabad,2026-04-08,Approved,Dining,MasterCard,Fuel,HPCL,UPI,Female
C42724,w100378,6920.45,Mumbai,2026-06-28,Approved,Groceries,MasterCard,E-commerce,Swiggy,NetBanking,Female
C66483,w100379,1802.8,Kolkata,2026-06-01,Approved,Dining,RuPay,Fuel,Zomato,NetBanking,Female
C75353,w100380,7320.11,Mumbai,2026-06-02,Approved,Groceries,Amex,Food,Zomato,UPI,Female
C50915,w100381,19428.07,Delhi,2026-03-17,Declined,Groceries,Amex,Utilities,Zomato,Credit,Female
C96404,w100382,17446.88,Pune,2026-05-05,Approved,Utilities,RuPay,E-commerce,Amazon,Credit,Male
C35932,w100383,1207.0,Delhi,2026-03-12,Declined,Groceries,MasterCard,Retail,HPCL,Credit,Male
C90225,w100384,4189.97,Delhi,2026-04-12,Declined,Travel,Amex,Retail,HPCL,Credit,Female
C30289,w100385,9861.94,Kolkata,2026-05-01,Approved,Shopping,Amex,Travel,Swiggy,UPI,Male
C19255,w100386,23122.52,Bengaluru,2026-02-27,Declined,Utilities,MasterCard,Fuel,Amazon,UPI,Male
C51352,w100387,12685.84,Bengaluru,2026-02-15,Approved,Travel,Visa,Food,Swiggy,UPI,Male
C60282,w100388,4387.04,Bengaluru,2026-01-28,Approved,Dining,Amex,Food,HPCL,UPI,Male
C90900,w100389,10595.94,Bengaluru,2026-01-26,Declined,Fuel,Visa,Fuel,Zomato,Credit,Female
C94533,w100390,14997.25,Delhi,2026-04-08,Approved,Utilities,MasterCard,Fuel,Reliance,UPI,Male
C54909,w100391,10617.6,Hyderabad,2026-02-20,Approved,Utilities,Amex,Food,IOCL,NetBanking,Female
C24972,w100392,20795.67,Kolkata,2026-06-29,Approved,Travel,Amex,Fuel,Reliance,Credit,Female
C26493,w100393,1835.33,Vizag,2026-03-24,Declined,Groceries,RuPay,Utilities,HPCL,NetBanking,Male
C47793,w100394,13699.34,Mumbai,2026-03-31,Approved,Travel,Amex,Food,Zomato,Credit,Female
C28139,w100395,7889.36,Hyderabad,2026-04-05,Declined,Groceries,Amex,Utilities,Swiggy,NetBanking,Female
C60423,w100396,1576.37,Vizag,2026-05-11,Declined,Fuel,MasterCard,Travel,Swiggy,NetBanking,Female
C35095,w100397,5681.58,Chennai,2026-02-21,Declined,Shopping,RuPay,E-commerce,Zomato,Credit,Female
C46263,w100398,13732.28,Kolkata,2026-04-09,Approved,Utilities,Visa,Fuel,IOCL,NetBanking,Female
C33748,w100399,243.04,Pune,2026-03-02,Approved,Utilities,Amex,E-commerce,HPCL,NetBanking,Female
C93859,w100400,7777.53,Pune,2026-06-19,Approved,Dining,Amex,E-commerce,DMart,NetBanking,Male
C20296,w100401,7653.67,Delhi,2026-03-23,Declined,Dining,MasterCard,Fuel,IOCL,NetBanking,Female
C80689,w100402,15520.88,Bengaluru,2026-03-29,Declined,Shopping,MasterCard,E-commerce,Zomato,Credit,Male
C44909,w100403,12878.81,Delhi,2026-05-05,Declined,Shopping,RuPay,Retail,Zomato,UPI,Male
C52808,w100404,24316.74,Hyderabad,2026-01-15,Approved,Utilities,RuPay,Food,Swiggy,Credit,Female
C26197,w100405,8927.4,Mumbai,2026-05-16,Declined,Utilities,Amex,Travel,Zomato,Credit,Female
C77167,w100406,6278.48,Kolkata,2026-05-24,Declined,Utilities,Visa,Food,IRCTC,Credit,Male
C35127,w100407,9901.13,Mumbai,2026-06-29,Declined,Groceries,Visa,Fuel,IRCTC,UPI,Female
C12634,w100408,1411.81,Bengaluru,2026-03-16,Approved,Groceries,MasterCard,Travel,IRCTC,UPI,Female
C59815,w100409,4223.73,Bengaluru,2026-02-10,Declined,Utilities,RuPay,Travel,IRCTC,UPI,Female
C95947,w100410,18600.8,Mumbai,2026-02-23,Declined,Utilities,MasterCard,Food,HPCL,UPI,Male
C40983,w100411,7651.44,Pune,2026-03-22,Approved,Groceries,RuPay,Retail,Zomato,Credit,Female
C37050,w100412,9505.42,Delhi,2026-03-15,Declined,Utilities,MasterCard,Travel,HPCL,NetBanking,Female
C76402,w100413,13449.47,Hyderabad,2026-03-19,Declined,Dining,MasterCard,Retail,HPCL,UPI,Female
C97604,w100414,8487.43,Chennai,2026-01-13,Declined,Travel,Visa,Retail,HPCL,NetBanking,Female
C27161,w100415,11960.13,Kolkata,2026-01-24,Approved,Travel,Visa,Food,Swiggy,UPI,Male
C30066,w100416,3766.72,Mumbai,2026-06-21,Approved,Utilities,Visa,Fuel,Reliance,UPI,Male
C17302,w100417,23071.95,Vizag,2026-06-18,Declined,Utilities,Amex,Utilities,Zomato,NetBanking,Male
C74463,w100418,20042.3,Chennai,2026-06-15,Declined,Fuel,RuPay,E-commerce,DMart,Credit,Female
C19150,w100419,4464.91,Mumbai,2026-03-25,Approved,Groceries,MasterCard,Food,Amazon,UPI,Male
C30885,w100420,9650.81,Vizag,2026-01-25,Declined,Travel,RuPay,Fuel,HPCL,NetBanking,Female
C99957,w100421,18611.57,Kolkata,2026-05-14,Declined,Dining,Amex,Food,Swiggy,NetBanking,Male
C21688,w100422,6296.14,Hyderabad,2026-05-12,Declined,Utilities,RuPay,Food,HPCL,Credit,Male
C86068,w100423,22681.11,Mumbai,2026-02-07,Approved,Travel,Visa,Retail,HPCL,NetBanking,Male
C56590,w100424,724.96,Kolkata,2026-03-16,Approved,Fuel,Visa,Retail,Amazon,Credit,Female
C43581,w100425,183.9,Kolkata,2026-05-02,Declined,Dining,Visa,Retail,IRCTC,UPI,Female
C45314,w100426,22148.16,Mumbai,2026-06-29,Declined,Dining,Visa,Fuel,Zomato,Credit,Male
C33557,w100427,1893.6,Pune,2026-06-10,Approved,Dining,Amex,Travel,IOCL,NetBanking,Female
C63696,w100428,6204.75,Bengaluru,2026-06-29,Declined,Fuel,Visa,Fuel,IOCL,UPI,Male
C84120,w100429,10570.14,Kolkata,2026-06-18,Approved,Travel,RuPay,Retail,IOCL,UPI,Male
C81803,w100430,7118.98,Delhi,2026-04-16,Declined,Groceries,MasterCard,E-commerce,Zomato,Credit,Male
C73449,w100431,15511.42,Delhi,2026-01-14,Approved,Shopping,Visa,E-commerce,Amazon,NetBanking,Female
C97879,w100432,2709.82,Bengaluru,2026-06-07,Declined,Groceries,Amex,Food,Zomato,Credit,Female
C79163,w100433,21366.43,Kolkata,2026-06-01,Approved,Dining,MasterCard,Food,Swiggy,NetBanking,Male
C99932,w100434,22506.66,Delhi,2026-02-01,Approved,Utilities,MasterCard,E-commerce,IRCTC,NetBanking,Female
C68946,w100435,6920.65,Chennai,2026-05-31,Approved,Dining,Amex,Food,Zomato,NetBanking,Male
C57051,w100436,7116.8,Vizag,2026-02-09,Approved,Groceries,Visa,Retail,IRCTC,Credit,Female
C50174,w100437,7280.61,Pune,2026-01-18,Declined,Utilities,RuPay,Food,Reliance,NetBanking,Female
C77915,w100438,22277.11,Delhi,2026-01-10,Approved,Shopping,Amex,Food,HPCL,Credit,Male
C68567,w100439,10199.65,Chennai,2026-03-24,Declined,Fuel,Visa,E-commerce,Zomato,NetBanking,Male
C44456,w100440,13308.92,Chennai,2026-06-11,Approved,Dining,Visa,E-commerce,Swiggy,Credit,Male
C78134,w100441,1334.63,Hyderabad,2026-02-17,Declined,Shopping,MasterCard,Retail,Zomato,Credit,Female
C67842,w100442,2615.93,Kolkata,2026-04-19,Approved,Fuel,MasterCard,Utilities,Swiggy,UPI,Male
C85929,w100443,11973.66,Mumbai,2026-05-24,Approved,Utilities,RuPay,E-commerce,Zomato,UPI,Female
C16027,w100444,9393.47,Kolkata,2026-06-25,Declined,Utilities,RuPay,Food,Swiggy,Credit,Female
C86923,w100445,16494.73,Vizag,2026-01-24,Approved,Travel,Visa,Utilities,Reliance,Credit,Female
C50072,w100446,10576.32,Pune,2026-01-19,Declined,Dining,RuPay,Food,Swiggy,NetBanking,Female
C15764,w100447,24399.52,Chennai,2026-03-18,Approved,Travel,RuPay,Retail,Reliance,NetBanking,Male
C79781,w100448,13181.77,Bengaluru,2026-06-16,Declined,Fuel,Amex,Travel,DMart,Credit,Female
C97595,w100449,22513.84,Pune,2026-06-22,Approved,Utilities,MasterCard,E-commerce,Swiggy,NetBanking,Male
C94583,w100450,19618.78,Delhi,2026-05-26,Declined,Shopping,Visa,Food,HPCL,Credit,Male
C57460,w100451,16208.61,Delhi,2026-02-04,Declined,Utilities,Visa,Fuel,Amazon,NetBanking,Female
C40900,w100452,16241.87,Mumbai,2026-06-06,Declined,Fuel,Visa,Retail,DMart,NetBanking,Female
C17840,w100453,16550.47,Mumbai,2026-02-25,Declined,Groceries,Amex,Retail,Zomato,Credit,Female
C48065,w100454,6218.55,Chennai,2026-04-16,Approved,Travel,Visa,Food,Zomato,UPI,Male
C39601,w100455,952.16,Kolkata,2026-03-31,Approved,Utilities,RuPay,Utilities,Amazon,NetBanking,Male
C16972,w100456,15325.84,Bengaluru,2026-03-07,Declined,Dining,Amex,Utilities,Amazon,UPI,Female
C15737,w100457,17708.28,Bengaluru,2026-05-30,Approved,Fuel,MasterCard,Fuel,DMart,UPI,Female
C84760,w100458,7831.68,Pune,2026-04-11,Declined,Shopping,RuPay,Utilities,DMart,Credit,Female
C39624,w100459,18303.78,Pune,2026-04-25,Declined,Dining,RuPay,Travel,Amazon,NetBanking,Male
C48357,w100460,22155.16,Vizag,2026-05-30,Declined,Travel,RuPay,Food,HPCL,UPI,Female
C57793,w100461,12828.33,Hyderabad,2026-05-15,Approved,Shopping,MasterCard,Travel,HPCL,UPI,Male
C96139,w100462,7494.91,Chennai,2026-05-11,Approved,Utilities,Amex,Utilities,Swiggy,Credit,Male
C90335,w100463,20011.44,Mumbai,2026-01-20,Declined,Fuel,Amex,Food,Amazon,NetBanking,Female
C70056,w100464,24664.26,Kolkata,2026-01-20,Declined,Groceries,RuPay,Retail,IOCL,UPI,Male
C83795,w100465,18919.35,Pune,2026-05-02,Declined,Travel,Amex,Retail,IRCTC,NetBanking,Male
C98692,w100466,18748.39,Hyderabad,2026-03-18,Declined,Fuel,MasterCard,Travel,IOCL,NetBanking,Female
C20832,w100467,5767.12,Pune,2026-05-04,Declined,Shopping,MasterCard,Fuel,IRCTC,UPI,Female
C84085,w100468,19030.52,Delhi,2026-01-14,Declined,Fuel,Visa,Food,HPCL,Credit,Female
C35063,w100469,14671.46,Delhi,2026-03-02,Approved,Groceries,RuPay,Travel,Swiggy,Credit,Male
C91671,w100470,6293.45,Kolkata,2026-05-03,Declined,Fuel,Visa,Travel,IRCTC,NetBanking,Female
C72016,w100471,11285.35,Mumbai,2026-05-27,Declined,Travel,RuPay,Retail,Swiggy,UPI,Female
C84365,w100472,8780.27,Delhi,2026-03-26,Approved,Dining,Visa,Fuel,Zomato,UPI,Male
C20509,w100473,17656.09,Chennai,2026-04-23,Declined,Utilities,Visa,Utilities,Zomato,UPI,Male
C88027,w100474,20153.15,Hyderabad,2026-06-14,Approved,Travel,MasterCard,E-commerce,Zomato,NetBanking,Male
C87899,w100475,17756.5,Hyderabad,2026-06-19,Declined,Travel,Visa,Retail,HPCL,Credit,Male
C16322,w100476,9352.08,Hyderabad,2026-02-13,Declined,Utilities,Amex,Travel,IOCL,Credit,Female
C55751,w100477,7844.98,Chennai,2026-03-17,Approved,Dining,RuPay,Food,IOCL,NetBanking,Female
