transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
s100240,2026-02-18, chennai ,C99735,Visa,Fuel,Male,22195.4,NetBanking, DMART ,Travel,Declined
s100241,2026-06-25, bengaluru ,C22903,RuPay,Shopping,Male,22900.93,Credit, DMART ,Travel,Declined
s100242,2026-01-12, chennai ,C35076,RuPay,Groceries,Female,15882.79,NetBanking, IOCL ,Fuel,Approved
s100243,2026-05-11, hyderabad ,C22763,RuPay,Fuel,Male,21242.88,NetBanking, IRCTC ,Travel,Declined
s100244,2026-02-28, bengaluru ,C62312,Amex,Dining,Female,1321.71,UPI, DMART ,Food,Approved
s100245,2026-04-29, delhi ,C71411,Amex,Fuel,Male,21358.75,Credit, IRCTC ,Travel,Declined
s100246,2026-06-21, vizag ,C15990,RuPay,Fuel,Male,16245.21,NetBanking, SWIGGY ,Food,Approved
s100247,2026-01-01, hyderabad ,C34216,MasterCard,Fuel,Male,2932.04,Credit, SWIGGY ,Fuel,Approved
s100248,2026-03-21, bengaluru ,C49438,MasterCard,Fuel,Female,19030.11,UPI, IOCL ,Fuel,Declined
s100249,2026-05-17, delhi ,C29226,RuPay,Shopping,Female,5604.52,NetBanking, AMAZON ,E-commerce,Approved
s100250,2026-06-01, vizag ,C65023,MasterCard,Groceries,Female,9056.58,Credit, SWIGGY ,E-commerce,Declined
s100251,2026-01-23, bengaluru ,C35966,Visa,Groceries,Male,11138.02,UPI, IOCL ,E-commerce,Declined
s100252,2026-01-02, kolkata ,C23928,Amex,Utilities,Female,13953.33,UPI, IOCL ,Travel,Approved
s100253,2026-06-14, hyderabad ,C88553,Amex,Groceries,Female,19232.49,Credit, DMART ,Fuel,Declined
s100254,2026-05-27, kolkata ,C89215,MasterCard,Groceries,Female,6434.84,UPI, AMAZON ,Travel,Declined
s100255,2026-04-23, chennai ,C50512,Amex,Dining,Male,2165.25,Credit, IOCL ,Retail,Declined
s100256,2026-02-09, hyderabad ,C86402,Visa,Dining,Male,23763.37,UPI, SWIGGY ,E-commerce,Declined
s100257,2026-06-29, chennai ,C35391,Visa,Shopping,Male,1657.14,Credit, IOCL ,Food,Declined
s100258,2026-03-04, vizag ,C27586,Visa,Utilities,Female,19688.41,NetBanking, IRCTC ,Travel,Declined
s100259,2026-06-17, hyderabad ,C49940,Amex,Fuel,Female,17376.54,Credit, RELIANCE ,Food,Declined
s100260,2026-04-10, pune ,C60344,RuPay,Fuel,Female,7956.63,UPI, IOCL ,Food,Approved
s100261,2026-03-27, vizag ,C24696,Visa,Fuel,Male,1070.63,UPI, AMAZON ,E-commerce,Approved
s100262,2026-06-27, pune ,C92051,MasterCard,Travel,Female,12314.27,NetBanking, RELIANCE ,Food,Approved
s100263,2026-04-03, pune ,C27989,RuPay,Dining,Female,2046.71,Credit, IRCTC ,Retail,Declined
s100264,2026-06-05, delhi ,C80190,Visa,Shopping,Female,1732.96,UPI, IRCTC ,E-commerce,Declined
s100265,2026-02-22, delhi ,C29013,MasterCard,Shopping,Female,13550.64,Credit, RELIANCE ,E-commerce,Approved
s100266,2026-01-17, mumbai ,C38704,MasterCard,Fuel,Male,7086.15,Credit, IRCTC ,Food,Declined
s100267,2026-03-30, delhi ,C96025,Visa,Fuel,Female,1155.29,UPI, IOCL ,Travel,Approved
s100268,2026-02-07, pune ,C68996,Amex,Fuel,Male,15306.25,NetBanking, AMAZON ,Retail,Declined
s100269,2026-06-04, hyderabad ,C45551,Amex,Groceries,Female,15155.41,Credit, DMART ,Fuel,Approved
s100270,2026-05-14, kolkata ,C44959,MasterCard,Dining,Male,10273.37,UPI, DMART ,Food,Approved
s100271,2026-04-10, vizag ,C98050,Amex,Fuel,Female,22937.69,UPI, ZOMATO ,Retail,Declined
s100272,2026-06-24, delhi ,C98250,MasterCard,Utilities,Female,15607.3,UPI, SWIGGY ,Utilities,Declined
s100273,2026-05-19, bengaluru ,C98029,RuPay,Fuel,Male,6519.78,Credit, HPCL ,Food,Approved
s100274,2026-04-03, hyderabad ,C79890,Amex,Travel,Female,1119.43,UPI, RELIANCE ,Travel,Declined
s100275,2026-05-17, bengaluru ,C81234,Amex,Dining,Female,21612.22,Credit, IRCTC ,Fuel,Approved
s100276,2026-05-28, mumbai ,C78885,Amex,Fuel,Female,23031.88,NetBanking, DMART ,Travel,Approved
s100277,2026-01-06, bengaluru ,C41556,RuPay,Shopping,Female,5373.68,NetBanking, RELIANCE ,Fuel,Approved
s100278,2026-03-21, hyderabad ,C48398,Amex,Groceries,Female,11921.42,UPI, IRCTC ,Travel,Declined
s100279,2026-02-17, mumbai ,C63811,MasterCard,Dining,Male,5891.79,NetBanking, AMAZON ,Retail,Declined
s100280,2026-03-23, delhi ,C50617,Amex,Utilities,Female,20106.75,Credit, RELIANCE ,E-commerce,Approved
s100281,2026-06-02, pune ,C48786,Amex,Shopping,Female,2632.93,UPI, IRCTC ,E-commerce,Declined
s100282,2026-05-25, hyderabad ,C85090,Visa,Utilities,Female,9980.2,UPI, DMART ,Food,Approved
s100283,2026-06-02, pune ,C25479,Visa,Fuel,Male,17897.31,UPI, IOCL ,Utilities,Approved
s100284,2026-03-23, vizag ,C62145,MasterCard,Fuel,Male,24484.54,NetBanking, AMAZON ,Retail,Approved
s100285,2026-03-30, vizag ,C87376,RuPay,Travel,Male,696.87,Credit, SWIGGY ,Travel,Declined
s100286,2026-01-19, pune ,C65893,Amex,Utilities,Male,1127.45,UPI, HPCL ,Retail,Declined
s100287,2026-04-06, kolkata ,C30284,MasterCard,Fuel,Male,2928.97,UPI, RELIANCE ,Fuel,Approved
s100288,2026-05-25, hyderabad ,C51998,MasterCard,Dining,Male,3026.46,Credit, HPCL ,Utilities,Declined
s100289,2026-06-29, hyderabad ,C97168,Amex,Groceries,Male,16827.14,Credit, RELIANCE ,Utilities,Declined
s100290,2026-05-13, mumbai ,C28452,MasterCard,Utilities,Female,22290.07,UPI, ZOMATO ,Food,Declined
s100291,2026-05-02, delhi ,C59268,Amex,Shopping,Female,5192.2,Credit, SWIGGY ,E-commerce,Declined
s100292,2026-05-10, delhi ,C30474,Amex,Utilities,Male,22198.97,UPI, ZOMATO ,Food,Declined
s100293,2026-04-22, pune ,C79423,RuPay,Utilities,Female,13773.7,UPI, SWIGGY ,Travel,Approved
s100294,2026-06-28, chennai ,C46311,MasterCard,Dining,Male,6707.57,NetBanking, RELIANCE ,Utilities,Declined
s100295,2026-01-24, kolkata ,C55334,MasterCard,Groceries,Female,24386.46,Credit, ZOMATO ,E-commerce,Approved
s100296,2026-05-21, vizag ,C72985,Amex,Groceries,Female,24847.28,Credit, SWIGGY ,Travel,Declined
s100297,2026-06-20, vizag ,C67844,RuPay,Dining,Female,19461.14,NetBanking, HPCL ,Utilities,Approved
s100298,2026-01-05, mumbai ,C18822,Amex,Groceries,Female,12212.63,NetBanking, IOCL ,E-commerce,Declined
s100299,2026-06-20, kolkata ,C67421,RuPay,Utilities,Male,23795.76,UPI, AMAZON ,Utilities,Declined
s100300,2026-05-01, delhi ,C62879,MasterCard,Groceries,Male,10190.73,UPI, IOCL ,Travel,Approved
s100301,2026-05-17, kolkata ,C51679,Visa,Travel,Male,2238.72,Credit, SWIGGY ,E-commerce,Approved
s100302,2026-05-14, chennai ,C92395,Amex,Shopping,Male,13338.0,NetBanking, IOCL ,Utilities,Declined
s100303,2026-03-22, bengaluru ,C93755,RuPay,Dining,Female,20213.5,Credit, HPCL ,E-commerce,Declined
s100304,2026-05-26, mumbai ,C90489,Amex,Dining,Male,2764.73,NetBanking, ZOMATO ,Travel,Approved
s100305,2026-02-17, kolkata ,C50401,Visa,Utilities,Male,6647.77,UPI, ZOMATO ,Travel,Approved
s100306,2026-06-26, pune ,C73742,Amex,Groceries,Female,2957.14,NetBanking, IRCTC ,Retail,Approved
s100307,2026-02-16, chennai ,C70702,Visa,Fuel,Male,16347.5,NetBanking, AMAZON ,E-commerce,Approved
s100308,2026-01-22, delhi ,C88742,Visa,Fuel,Female,11126.79,NetBanking, ZOMATO ,Travel,Declined
s100309,2026-04-25, vizag ,C42322,RuPay,Utilities,Male,3827.01,Credit, IRCTC ,Fuel,Approved
s100310,2026-02-18, chennai ,C96827,Visa,Shopping,Male,10455.73,NetBanking, SWIGGY ,Fuel,Approved
s100311,2026-04-02, hyderabad ,C78730,RuPay,Dining,Female,5237.23,NetBanking, HPCL ,Travel,Declined
s100312,2026-03-27, kolkata ,C28569,Amex,Fuel,Male,11709.37,NetBanking, RELIANCE ,Travel,Declined
s100313,2026-04-11, delhi ,C55572,Visa,Shopping,Male,9552.09,Credit, SWIGGY ,Food,Approved
s100314,2026-01-14, kolkata ,C29273,Amex,Travel,Female,18040.41,UPI, HPCL ,Retail,Declined
s100315,2026-03-10, delhi ,C60966,MasterCard,Fuel,Male,18224.01,NetBanking, SWIGGY ,Retail,Approved
s100316,2026-05-29, chennai ,C70100,RuPay,Shopping,Male,17168.36,Credit, DMART ,Utilities,Approved
s100317,2026-02-06, chennai ,C14988,MasterCard,Fuel,Female,16430.04,Credit, ZOMATO ,E-commerce,Approved
s100318,2026-04-09, delhi ,C14200,RuPay,Travel,Male,17905.5,NetBanking, ZOMATO ,Retail,Approved
s100319,2026-05-06, hyderabad ,C10160,Amex,Dining,Female,9357.55,NetBanking, AMAZON ,E-commerce,Approved
s100320,2026-02-15, chennai ,C66480,Visa,Dining,Male,7244.78,UPI, SWIGGY ,Retail,Approved
s100321,2026-04-20, vizag ,C43631,RuPay,Dining,Female,24913.86,Credit, DMART ,E-commerce,Approved
s100322,2026-02-05, mumbai ,C40402,RuPay,Travel,Male,11220.11,UPI, HPCL ,Retail,Approved
s100323,2026-04-02, pune ,C80524,MasterCard,Fuel,Female,22147.68,UPI, ZOMATO ,Fuel,Declined
s100324,2026-05-20, chennai ,C28166,RuPay,Groceries,Male,22797.14,NetBanking, DMART ,Retail,Declined
s100325,2026-04-04, mumbai ,C90838,MasterCard,Utilities,Male,621.91,NetBanking, DMART ,Travel,Approved
s100326,2026-02-02, pune ,C71258,Visa,Utilities,Female,11318.25,Credit, HPCL ,Food,Approved
s100327,2026-03-18, delhi ,C55029,RuPay,Utilities,Female,8214.41,NetBanking, HPCL ,E-commerce,Approved
s100328,2026-03-01, bengaluru ,C59003,Amex,Shopping,Female,5351.17,NetBanking, AMAZON ,Retail,Declined
s100329,2026-02-10, kolkata ,C48754,RuPay,Shopping,Female,22162.33,NetBanking, SWIGGY ,Food,Declined
s100330,2026-04-06, mumbai ,C23047,Visa,Shopping,Male,4890.17,UPI, ZOMATO ,Fuel,Declined
s100331,2026-02-04, kolkata ,C34956,MasterCard,Utilities,Female,8814.32,Credit, HPCL ,Utilities,Approved
s100332,2026-06-05, chennai ,C60969,RuPay,Groceries,Male,18672.94,Credit, IRCTC ,Fuel,Declined
s100333,2026-02-11, hyderabad ,C74043,MasterCard,Dining,Female,23350.91,NetBanking, SWIGGY ,Fuel,Declined
s100334,2026-01-11, kolkata ,C95020,RuPay,Shopping,Male,18230.89,NetBanking, DMART ,Fuel,Declined
s100335,2026-06-19, delhi ,C38918,MasterCard,Travel,Female,3674.3,NetBanking, ZOMATO ,E-commerce,Approved
s100336,2026-01-19, bengaluru ,C25824,Amex,Fuel,Male,24017.26,Credit, RELIANCE ,Retail,Approved
s100337,2026-01-15, pune ,C40905,MasterCard,Utilities,Male,1158.62,NetBanking, IRCTC ,Fuel,Declined
s100338,2026-04-09, hyderabad ,C79355,Visa,Travel,Female,9636.01,UPI, DMART ,E-commerce,Approved
s100339,2026-03-15, vizag ,C80325,MasterCard,Travel,Female,20628.59,NetBanking, DMART ,E-commerce,Declined
s100340,2026-02-19, hyderabad ,C61402,Amex,Travel,Male,18431.84,NetBanking, ZOMATO ,Food,Declined
s100341,2026-01-10, chennai ,C70928,MasterCard,Fuel,Female,595.44,UPI, AMAZON ,Retail,Declined
s100342,2026-03-29, hyderabad ,C61631,MasterCard,Groceries,Female,19636.42,Credit, ZOMATO ,Retail,Declined
s100343,2026-01-23, kolkata ,C89746,RuPay,Utilities,Female,10838.62,UPI, IOCL ,Fuel,Declined
s100344,2026-04-07, vizag ,C61976,RuPay,Dining,Male,7023.52,NetBanking, SWIGGY ,E-commerce,Approved
s100345,2026-01-02, hyderabad ,C24383,MasterCard,Dining,Female,4864.99,NetBanking, SWIGGY ,Food,Approved
s100346,2026-01-05, vizag ,C41490,MasterCard,Groceries,Male,3767.02,NetBanking, IRCTC ,Retail,Declined
s100347,2026-04-20, chennai ,C94174,MasterCard,Groceries,Male,6787.42,Credit, DMART ,Travel,Declined
s100348,2026-01-31, vizag ,C74724,Amex,Travel,Female,13521.14,UPI, IOCL ,E-commerce,Approved
s100349,2026-06-28, hyderabad ,C14684,Visa,Travel,Male,21326.03,Credit, IOCL ,Retail,Declined
s100350,2026-05-08, mumbai ,C91677,MasterCard,Utilities,Male,23930.97,NetBanking, DMART ,Travel,Approved
s100351,2026-02-02, kolkata ,C87180,Amex,Groceries,Male,23981.7,NetBanking, ZOMATO ,Utilities,Declined
s100352,2026-06-23, hyderabad ,C94999,Visa,Shopping,Female,9326.38,UPI, HPCL ,Travel,Approved
s100353,2026-06-26, mumbai ,C24371,MasterCard,Utilities,Male,23449.21,UPI, AMAZON ,Utilities,Declined
s100354,2026-03-12, delhi ,C60877,RuPay,Fuel,Male,16723.86,NetBanking, DMART ,Retail,Declined
s100355,2026-06-23, delhi ,C24305,RuPay,Groceries,Male,4104.91,UPI, SWIGGY ,Travel,Declined
s100356,2026-01-12, bengaluru ,C71595,Amex,Groceries,Male,21040.14,UPI, AMAZON ,E-commerce,Approved
s100357,2026-04-19, pune ,C35243,Amex,Fuel,Female,7433.49,NetBanking, HPCL ,E-commerce,Approved
s100358,2026-05-02, mumbai ,C20356,Visa,Shopping,Male,21972.35,Credit, HPCL ,Food,Declined
s100359,2026-04-18, hyderabad ,C66921,Visa,Travel,Male,12685.33,NetBanking, IOCL ,E-commerce,Declined
s100360,2026-04-09, kolkata ,C23150,Visa,Utilities,Male,13811.23,Credit, DMART ,Utilities,Approved
s100361,2026-05-04, pune ,C75884,Amex,Travel,Male,9090.03,Credit, AMAZON ,Fuel,Declined
s100362,2026-03-24, mumbai ,C35978,Amex,Groceries,Male,23948.43,NetBanking, RELIANCE ,Fuel,Declined
s100363,2026-05-29, bengaluru ,C77634,Amex,Fuel,Female,8062.14,UPI, IOCL ,Retail,Declined
s100364,2026-03-23, delhi ,C87524,Amex,Travel,Male,4396.33,UPI, RELIANCE ,Travel,Declined
s100365,2026-05-16, mumbai ,C17139,Visa,Groceries,Female,13414.08,NetBanking, HPCL ,Travel,Declined
s100366,2026-06-10, mumbai ,C43287,RuPay,Shopping,Male,18003.94,Credit, ZOMATO ,Retail,Declined
s100367,2026-05-23, mumbai ,C21199,MasterCard,Dining,Male,23400.98,UPI, IRCTC ,Travel,Approved
s100368,2026-05-08, mumbai ,C28046,Visa,Shopping,Male,9714.19,UPI, DMART ,Food,Declined
s100369,2026-06-20, bengaluru ,C25624,Visa,Groceries,Female,1182.15,Credit, HPCL ,Retail,Declined
s100370,2026-01-17, vizag ,C50750,RuPay,Dining,Female,2726.56,NetBanking, DMART ,Fuel,Declined
s100371,2026-06-13, hyderabad ,C12355,Visa,Fuel,Male,21924.24,Credit, IRCTC ,Retail,Approved
s100372,2026-06-25, chennai ,C25392,RuPay,Shopping,Male,6456.11,Credit, DMART ,E-commerce,Approved
s100373,2026-06-14, chennai ,C24279,RuPay,Utilities,Male,14547.53,UPI, HPCL ,Retail,Declined
s100374,2026-03-15, mumbai ,C94554,Amex,Utilities,Female,23769.26,UPI, IOCL ,E-commerce,Declined
s100375,2026-04-20, bengaluru ,C58929,MasterCard,Groceries,Female,23605.87,NetBanking, HPCL ,Travel,Declined
s100376,2026-01-12, bengaluru ,C48207,Amex,Utilities,Male,15121.1,NetBanking, AMAZON ,Fuel,Approved
s100377,2026-02-27, chennai ,C59266,RuPay,Dining,Male,14207.44,NetBanking, IOCL ,Fuel,Approved
s100378,2026-02-04, kolkata ,C62843,Amex,Utilities,Male,9687.37,NetBanking, RELIANCE ,Utilities,Declined
s100379,2026-04-26, hyderabad ,C98482,Amex,Utilities,Female,8941.68,UPI, IOCL ,Travel,Declined
s100380,2026-04-24, pune ,C88703,Amex,Dining,Female,12111.74,NetBanking, AMAZON ,E-commerce,Declined
s100381,2026-03-23, hyderabad ,C63933,MasterCard,Groceries,Male,19530.52,Credit, IRCTC ,Fuel,Approved
s100382,2026-03-13, vizag ,C47031,Visa,Utilities,Male,10906.69,NetBanking, IOCL ,Travel,Declined
s100383,2026-01-14, vizag ,C42228,RuPay,Travel,Female,175.21,NetBanking, ZOMATO ,Retail,Approved
s100384,2026-04-28, mumbai ,C27733,Visa,Groceries,Male,175.49,UPI, HPCL ,Utilities,Approved
s100385,2026-06-10, hyderabad ,C31546,MasterCard,Shopping,Female,8408.34,UPI, IOCL ,Fuel,Approved
s100386,2026-01-15, mumbai ,C75295,Visa,Dining,Male,20830.13,NetBanking, AMAZON ,Food,Approved
s100387,2026-02-18, bengaluru ,C55324,RuPay,Groceries,Female,7410.69,Credit, HPCL ,Travel,Declined
s100388,2026-01-01, delhi ,C80940,Amex,Dining,Male,2883.88,UPI, RELIANCE ,Travel,Declined
s100389,2026-05-30, kolkata ,C41405,RuPay,Groceries,Female,9404.11,NetBanking, AMAZON ,Fuel,Declined
s100390,2026-01-27, kolkata ,C28517,Amex,Dining,Male,6723.32,NetBanking, IOCL ,Retail,Declined
s100391,2026-01-15, bengaluru ,C42321,MasterCard,Fuel,Female,21876.21,UPI, IOCL ,Food,Approved
s100392,2026-01-17, bengaluru ,C76953,Amex,Fuel,Female,2868.88,UPI, ZOMATO ,Utilities,Approved
s100393,2026-01-12, vizag ,C20290,Visa,Groceries,Male,2061.37,Credit, IOCL ,E-commerce,Declined
s100394,2026-01-09, mumbai ,C50952,Amex,Fuel,Male,11894.68,UPI, DMART ,Food,Declined
s100395,2026-01-23, delhi ,C63438,RuPay,Travel,Female,8258.79,Credit, IRCTC ,Retail,Declined
s100396,2026-04-04, bengaluru ,C64398,RuPay,Utilities,Male,8788.64,UPI, IOCL ,Retail,Approved
s100397,2026-06-26, mumbai ,C60049,MasterCard,Groceries,Female,17903.1,NetBanking, IOCL ,Travel,Approved
s100398,2026-01-14, vizag ,C48608,RuPay,Groceries,Female,4566.04,UPI, AMAZON ,E-commerce,Approved
s100399,2026-04-16, pune ,C40278,Amex,Travel,Female,590.04,UPI, IOCL ,Fuel,Declined
s100400,2026-06-10, vizag ,C73628,Visa,Groceries,Female,1706.21,UPI, RELIANCE ,Travel,Declined
s100401,2026-05-21, kolkata ,C46006,Visa,Utilities,Female,5480.21,Credit, AMAZON ,Utilities,Declined
s100402,2026-02-20, pune ,C19947,RuPay,Fuel,Female,23461.83,NetBanking, RELIANCE ,Fuel,Declined
s100403,2026-06-13, kolkata ,C57708,Visa,Groceries,Male,22947.33,Credit, AMAZON ,E-commerce,Declined
s100404,2026-06-08, bengaluru ,C32671,Amex,Travel,Male,24152.71,UPI, HPCL ,Utilities,Approved
s100405,2026-06-06, bengaluru ,C85479,MasterCard,Utilities,Male,9123.07,NetBanking, DMART ,Food,Approved
s100406,2026-03-03, chennai ,C96352,MasterCard,Dining,Male,8013.99,Credit, RELIANCE ,Fuel,Declined
s100407,2026-04-03, vizag ,C25692,Visa,Utilities,Male,17736.3,NetBanking, DMART ,Retail,Approved
s100408,2026-01-01, hyderabad ,C66047,MasterCard,Groceries,Male,12857.16,NetBanking, RELIANCE ,Travel,Declined
s100409,2026-01-30, kolkata ,C74732,Visa,Dining,Female,10059.53,NetBanking, IOCL ,E-commerce,Declined
s100410,2026-06-08, bengaluru ,C22437,Amex,Groceries,Male,6004.91,NetBanking, ZOMATO ,Fuel,Approved
s100411,2026-03-05, mumbai ,C57366,MasterCard,Fuel,Female,6256.2,UPI, RELIANCE ,Utilities,Declined
s100412,2026-02-05, delhi ,C56405,Visa,Travel,Male,14405.33,Credit, SWIGGY ,Food,Declined
s100413,2026-01-24, kolkata ,C82169,MasterCard,Shopping,Male,2030.25,NetBanking, RELIANCE ,Travel,Declined
s100414,2026-04-09, chennai ,C22682,Amex,Groceries,Female,3341.28,UPI, AMAZON ,Retail,Declined
s100415,2026-06-14, delhi ,C94391,Amex,Groceries,Male,24276.67,Credit, IRCTC ,Retail,Approved
s100416,2026-03-06, chennai ,C66727,MasterCard,Dining,Male,9879.3,NetBanking, DMART ,Retail,Declined
s100417,2026-03-06, bengaluru ,C48483,RuPay,Groceries,Female,23540.81,NetBanking, SWIGGY ,Food,Declined
s100418,2026-06-06, hyderabad ,C46375,RuPay,Dining,Female,17445.22,UPI, IOCL ,Travel,Approved
s100419,2026-03-11, delhi ,C20218,Visa,Travel,Female,14696.89,NetBanking, AMAZON ,Food,Declined
s100420,2026-02-16, pune ,C38433,MasterCard,Shopping,Male,15838.27,UPI, SWIGGY ,Travel,Approved
s100421,2026-03-13, pune ,C25558,RuPay,Travel,Male,18861.96,NetBanking, HPCL ,Food,Declined
s100422,2026-03-09, vizag ,C27863,Visa,Utilities,Female,16753.24,Credit, IOCL ,Food,Approved
s100423,2026-03-30, hyderabad ,C23570,Amex,Groceries,Male,754.31,Credit, HPCL ,Food,Approved
s100424,2026-03-08, delhi ,C81820,Amex,Groceries,Female,12998.04,NetBanking, RELIANCE ,Food,Approved
s100425,2026-03-31, chennai ,C78006,MasterCard,Fuel,Female,18811.76,NetBanking, RELIANCE ,Utilities,Approved
s100426,2026-05-24, hyderabad ,C76678,MasterCard,Fuel,Female,16070.07,Credit, RELIANCE ,Retail,Approved
s100427,2026-05-29, chennai ,C56716,MasterCard,Utilities,Male,197.41,NetBanking, SWIGGY ,Retail,Approved
s100428,2026-06-12, pune ,C98963,RuPay,Dining,Male,5368.33,NetBanking, RELIANCE ,Food,Approved
s100429,2026-05-31, hyderabad ,C31957,RuPay,Fuel,Male,484.93,NetBanking, RELIANCE ,Retail,Declined
s100430,2026-06-03, chennai ,C57332,Amex,Shopping,Male,8390.66,NetBanking, SWIGGY ,Retail,Approved
s100431,2026-04-21, hyderabad ,C40412,MasterCard,Groceries,Female,1324.22,Credit, HPCL ,Food,Approved
s100432,2026-01-04, mumbai ,C73067,Visa,Dining,Male,19695.58,Credit, IOCL ,Fuel,Declined
s100433,2026-02-07, delhi ,C59968,Visa,Shopping,Female,20563.79,Credit, AMAZON ,Fuel,Declined
s100434,2026-01-30, pune ,C21044,MasterCard,Groceries,Female,22917.99,Credit, AMAZON ,Fuel,Declined
s100435,2026-06-26, delhi ,C85739,RuPay,Fuel,Male,19503.45,Credit, ZOMATO ,Fuel,Approved
s100436,2026-03-02, kolkata ,C48757,Amex,Groceries,Female,3233.21,UPI, AMAZON ,E-commerce,Approved
s100437,2026-03-22, kolkata ,C76340,RuPay,Shopping,Male,6799.92,Credit, RELIANCE ,Fuel,Declined
s100438,2026-05-19, kolkata ,C92406,Amex,Fuel,Female,7874.79,NetBanking, RELIANCE ,Utilities,Declined
s100439,2026-06-22, pune ,C73557,Visa,Shopping,Female,11038.99,NetBanking, HPCL ,E-commerce,Approved
s100440,2026-04-30, bengaluru ,C88668,Visa,Utilities,Male,5881.29,Credit, IRCTC ,Food,Approved
s100441,2026-03-31, chennai ,C24995,Amex,Groceries,Male,6716.09,UPI, DMART ,Travel,Declined
s100442,2026-05-17, kolkata ,C65111,MasterCard,Fuel,Female,16701.04,NetBanking, HPCL ,E-commerce,Declined
s100443,2026-01-29, bengaluru ,C54937,RuPay,Groceries,Male,2899.42,NetBanking, ZOMATO ,Fuel,Declined
s100444,2026-06-02, bengaluru ,C91783,MasterCard,Utilities,Female,8198.52,NetBanking, ZOMATO ,E-commerce,Declined
s100445,2026-02-22, mumbai ,C61631,Amex,Dining,Female,13763.05,UPI, IRCTC ,E-commerce,Approved
s100446,2026-04-26, delhi ,C13040,Visa,Utilities,Male,14213.86,Credit, DMART ,E-commerce,Approved
s100447,2026-04-15, mumbai ,C82775,MasterCard,Groceries,Female,20959.86,Credit, RELIANCE ,Food,Declined
s100448,2026-03-09, pune ,C20524,Visa,Utilities,Female,12564.57,NetBanking, ZOMATO ,Travel,Approved
s100449,2026-04-26, bengaluru ,C55397,RuPay,Groceries,Female,14519.83,Credit, IRCTC ,Travel,Declined
s100450,2026-06-04, delhi ,C79971,MasterCard,Fuel,Female,15463.76,Credit, AMAZON ,Fuel,Approved
s100451,2026-01-09, hyderabad ,C64578,RuPay,Dining,Male,15111.66,NetBanking, IRCTC ,Retail,Approved
s100452,2026-01-22, kolkata ,C71687,MasterCard,Dining,Female,7272.77,NetBanking, IRCTC ,Utilities,Approved
s100453,2026-04-25, pune ,C10381,RuPay,Shopping,Male,16421.47,UPI, SWIGGY ,E-commerce,Approved
s100454,2026-01-16, kolkata ,C68643,Visa,Fuel,Male,11096.15,UPI, ZOMATO ,E-commerce,Approved
s100455,2026-03-25, chennai ,C13339,Amex,Travel,Male,18135.65,UPI, SWIGGY ,Travel,Declined
s100456,2026-05-17, mumbai ,C87850,MasterCard,Fuel,Female,21706.05,NetBanking, IOCL ,Food,Declined
s100457,2026-03-07, mumbai ,C43523,Amex,Shopping,Male,19846.92,UPI, DMART ,E-commerce,Declined
s100458,2026-06-10, kolkata ,C92205,MasterCard,Groceries,Male,2115.03,UPI, AMAZON ,Utilities,Approved
