transaction_id,transaction_date,city,customer_id,card_type,expense_type,gender,amount,payment_mode,merchant,merchant_category,approval_status
n100246,2026-04-11,Vizag,C99070,MasterCard,Travel,Male,12121.0,UPI,IOCL,E-commerce,Approved
n100247,2026-02-06,Pune,C50880,RuPay,Dining,Male,13075.76,UPI,HPCL,E-commerce,Declined
n100248,2026-06-28,Vizag,C51800,Visa,Travel,Male,20273.63,Credit,Amazon,Travel,Approved
n100249,2026-06-23,Chennai,C41970,MasterCard,Shopping,Male,8341.64,UPI,HPCL,Retail,Declined
n100250,2026-06-11,Chennai,C34430,Amex,Dining,Male,18460.97,Credit,HPCL,Fuel,Declined
n100251,2026-04-10,Hyderabad,C38153,MasterCard,Travel,Male,14475.96,NetBanking,Reliance,Travel,Declined
n100252,2026-02-20,Vizag,C24936,RuPay,Utilities,Female,13240.1,NetBanking,Zomato,Fuel,Declined
n100253,2026-06-06,Kolkata,C86939,Visa,Travel,Female,21153.39,NetBanking,Reliance,Utilities,Declined
n100254,2026-06-07,Bengaluru,C98094,MasterCard,Travel,Male,6040.46,Credit,Reliance,Travel,Approved
n100255,2026-05-11,Kolkata,C64819,MasterCard,Shopping,Female,10633.67,UPI,Reliance,Fuel,Approved
n100256,2026-05-06,Delhi,C28388,MasterCard,Travel,Female,15523.31,UPI,Amazon,Food,Approved
n100257,2026-02-19,Kolkata,C83607,Amex,Dining,Female,10449.2,UPI,HPCL,Retail,Approved
n100258,2026-05-25,Hyderabad,C38905,RuPay,Fuel,Female,5698.6,UPI,Reliance,Food,Declined
n100259,2026-05-21,Bengaluru,C85066,Visa,Travel,Female,13596.88,Credit,HPCL,Fuel,Approved
n100260,2026-04-19,Bengaluru,C95678,MasterCard,Travel,Male,11298.34,UPI,DMart,Food,Approved
n100261,2026-03-02,Mumbai,C87060,RuPay,Utilities,Female,4232.94,Credit,IRCTC,Retail,Approved
n100262,2026-05-26,Pune,C79767,RuPay,Shopping,Male,8158.98,NetBanking,Swiggy,Travel,Declined
n100263,2026-05-12,Bengaluru,C27771,Amex,Fuel,Female,21689.49,Credit,Reliance,Retail,Approved
n100264,2026-03-24,Mumbai,C98635,Amex,Dining,Male,14477.9,UPI,IOCL,Food,Declined
n100265,2026-01-20,Bengaluru,C62802,RuPay,Utilities,Female,11421.92,UPI,Zomato,Fuel,Approved
n100266,2026-01-24,Vizag,C93209,RuPay,Fuel,Female,5523.97,UPI,IRCTC,Food,Declined
n100267,2026-03-24,Delhi,C54270,MasterCard,Shopping,Female,19728.76,NetBanking,Amazon,E-commerce,Approved
n100268,2026-06-10,Vizag,C12134,Visa,Groceries,Female,11467.3,UPI,IRCTC,Utilities,Approved
n100269,2026-06-16,Delhi,C30837,RuPay,Fuel,Female,6334.69,UPI,Reliance,E-commerce,Declined
n100270,2026-06-10,Delhi,C40689,Amex,Utilities,Male,17622.08,Credit,IRCTC,Food,Approved
n100271,2026-02-03,Mumbai,C78084,Amex,Fuel,Male,17420.37,Credit,IOCL,Utilities,Approved
n100272,2026-05-03,Bengaluru,C40008,Amex,Fuel,Male,2669.72,UPI,Swiggy,Retail,Declined
n100273,2026-02-04,Chennai,C18966,Visa,Shopping,Male,11058.48,NetBanking,IRCTC,Utilities,Approved
n100274,2026-04-16,Vizag,C38474,Visa,Fuel,Male,18835.9,NetBanking,IOCL,Travel,Declined
n100275,2026-03-22,Chennai,C42477,RuPay,Utilities,Male,6279.36,NetBanking,Swiggy,Utilities,Approved
n100276,2026-06-18,Delhi,C36928,MasterCard,Utilities,Female,7459.0,Credit,IRCTC,Food,Declined
n100277,2026-01-29,Mumbai,C75481,Visa,Shopping,Male,24673.38,UPI,Reliance,Food,Declined
n100278,2026-04-04,Chennai,C71736,Visa,Fuel,Male,443.46,Credit,Amazon,E-commerce,Declined
n100279,2026-05-10,Delhi,C92388,Amex,Dining,Female,2152.45,NetBanking,Reliance,Travel,Approved
n100280,2026-03-21,Bengaluru,C77017,MasterCard,Groceries,Female,9829.21,NetBanking,DMart,Travel,Declined
n100281,2026-03-03,Hyderabad,C42044,Visa,Dining,Male,11388.96,NetBanking,Amazon,Travel,Approved
n100282,2026-01-31,Hyderabad,C27984,Visa,Groceries,Female,23830.1,NetBanking,Swiggy,Retail,Declined
n100283,2026-02-02,Delhi,C25473,Visa,Travel,Female,6872.32,Credit,Swiggy,Utilities,Approved
n100284,2026-05-08,Vizag,C76949,RuPay,Fuel,Female,21498.06,Credit,Zomato,Retail,Declined
n100285,2026-01-27,Bengaluru,C39937,Visa,Fuel,Male,6189.33,UPI,Zomato,Food,Approved
n100286,2026-02-15,Hyderabad,C82465,Amex,Groceries,Female,6281.75,NetBanking,Zomato,Travel,Approved
n100287,2026-05-27,Pune,C25650,Visa,Groceries,Male,20128.02,Credit,IOCL,E-commerce,Declined
n100288,2026-03-14,Delhi,C52899,Visa,Shopping,Female,298.43,Credit,Swiggy,Fuel,Declined
n100289,2026-06-09,Mumbai,C70807,RuPay,Shopping,Female,24944.9,Credit,IRCTC,Retail,Approved
n100290,2026-04-15,Hyderabad,C40539,RuPay,Utilities,Male,23779.66,Credit,IOCL,Utilities,Declined
n100291,2026-01-27,Mumbai,C79443,MasterCard,Dining,Female,24033.51,Credit,Swiggy,E-commerce,Approved
n100292,2026-03-01,Kolkata,C58823,Amex,Utilities,Male,14561.19,NetBanking,Reliance,Utilities,Declined
n100293,2026-01-20,Hyderabad,C67014,MasterCard,Groceries,Female,6598.67,UPI,IOCL,Utilities,Declined
n100294,2026-03-23,Vizag,C45645,MasterCard,Fuel,Male,3489.18,NetBanking,DMart,Retail,Approved
n100295,2026-02-12,Vizag,C71086,RuPay,Dining,Male,13444.52,Credit,HPCL,Travel,Declined
n100296,2026-03-09,Bengaluru,C21851,MasterCard,Utilities,Female,20677.03,NetBanking,Amazon,Retail,Declined
n100297,2026-02-07,Bengaluru,C42534,RuPay,Dining,Male,16961.87,UPI,Reliance,E-commerce,Declined
n100298,2026-04-26,Mumbai,C22415,Amex,Fuel,Male,3124.19,Credit,IRCTC,Retail,Approved
n100299,2026-04-13,Pune,C99952,Visa,Shopping,Female,22943.97,Credit,Amazon,E-commerce,Approved
n100300,2026-06-15,Vizag,C26880,Visa,Travel,Male,1163.14,UPI,Amazon,Retail,Declined
n100301,2026-04-12,Vizag,C13864,Amex,Utilities,Female,4402.9,Credit,Reliance,Travel,Declined
n100302,2026-04-25,Chennai,C14541,MasterCard,Utilities,Female,12522.4,NetBanking,HPCL,E-commerce,Approved
n100303,2026-03-13,Kolkata,C27987,Amex,Groceries,Male,15805.78,NetBanking,Amazon,Food,Declined
n100304,2026-05-03,Vizag,C55093,RuPay,Dining,Female,4577.42,UPI,IRCTC,E-commerce,Declined
n100305,2026-01-15,Vizag,C79393,RuPay,Shopping,Male,24352.1,Credit,IRCTC,Utilities,Approved
n100306,2026-03-10,Hyderabad,C38758,Amex,Travel,Male,4484.9,NetBanking,Zomato,Utilities,Declined
n100307,2026-06-01,Hyderabad,C56095,MasterCard,Shopping,Male,20933.75,UPI,Swiggy,Retail,Declined
n100308,2026-01-10,Bengaluru,C17362,MasterCard,Shopping,Male,596.21,UPI,Amazon,Travel,Approved
n100309,2026-02-03,Pune,C33260,RuPay,Fuel,Male,3778.03,NetBanking,Reliance,E-commerce,Declined
n100310,2026-01-19,Pune,C96787,Amex,Shopping,Male,8480.37,UPI,Reliance,Retail,Declined
n100311,2026-06-13,Vizag,C95089,RuPay,Groceries,Female,5658.61,NetBanking,Reliance,Food,Declined
n100312,2026-06-26,Delhi,C26691,MasterCard,Utilities,Male,23724.82,NetBanking,IOCL,Fuel,Approved
n100313,2026-02-16,Pune,C90134,MasterCard,Utilities,Male,23423.53,Credit,Zomato,Utilities,Approved
n100314,2026-03-02,Pune,C51879,MasterCard,Utilities,Male,20559.38,NetBanking,Zomato,Food,Approved
n100315,2026-03-09,Mumbai,C42707,Visa,Travel,Female,19696.8,NetBanking,Amazon,E-commerce,Declined
n100316,2026-04-23,Kolkata,C31802,Amex,Dining,Female,8845.66,UPI,DMart,Food,Approved
n100317,2026-02-11,Vizag,C19661,Visa,Travel,Male,8036.05,Credit,DMart,Travel,Approved
n100318,2026-04-07,Chennai,C19830,Visa,Travel,Female,17642.17,UPI,Reliance,Fuel,Declined
n100319,2026-02-10,Hyderabad,C23272,RuPay,Groceries,Male,10291.07,NetBanking,Swiggy,Utilities,Declined
n100320,2026-03-18,Mumbai,C22571,Visa,Dining,Female,3924.39,UPI,Amazon,Food,Approved
n100321,2026-03-17,Vizag,C36171,Visa,Fuel,Male,4353.72,UPI,DMart,Food,Approved
n100322,2026-03-20,Kolkata,C71727,Amex,Utilities,Female,2369.31,NetBanking,IOCL,Retail,Declined
n100323,2026-04-08,Pune,C34455,Amex,Fuel,Female,11049.54,UPI,IRCTC,Travel,Approved
n100324,2026-02-08,Bengaluru,C21233,RuPay,Shopping,Female,24270.57,NetBanking,IRCTC,Fuel,Approved
n100325,2026-04-10,Kolkata,C80190,Amex,Shopping,Male,11958.93,Credit,IOCL,Utilities,Approved
n100326,2026-05-09,Chennai,C25765,Amex,Groceries,Male,24306.91,Credit,Reliance,E-commerce,Declined
n100327,2026-01-21,Kolkata,C36465,MasterCard,Shopping,Female,8061.76,NetBanking,DMart,E-commerce,Declined
n100328,2026-05-23,Kolkata,C82358,RuPay,Travel,Female,22937.33,Credit,IOCL,E-commerce,Declined
n100329,2026-02-08,Chennai,C84264,Visa,Fuel,Male,19665.07,NetBanking,Zomato,Food,Declined
n100330,2026-04-09,Vizag,C84976,Amex,Fuel,Male,6957.81,Credit,IOCL,E-commerce,Declined
n100331,2026-03-26,Mumbai,C16460,Amex,Travel,Female,603.8,UPI,Swiggy,Travel,Declined
n100332,2026-06-28,Bengaluru,C39878,MasterCard,Travel,Female,19373.37,UPI,Swiggy,Utilities,Declined
n100333,2026-06-04,Bengaluru,C34633,Amex,Groceries,Female,18549.53,NetBanking,Zomato,E-commerce,Approved
n100334,2026-01-17,Delhi,C76426,Amex,Groceries,Male,4426.06,Credit,Amazon,Retail,Approved
n100335,2026-04-27,Hyderabad,C57235,MasterCard,Travel,Female,20605.31,NetBanking,IOCL,Utilities,Approved
n100336,2026-06-24,Hyderabad,C41711,RuPay,Dining,Female,4521.83,UPI,Zomato,Travel,Approved
n100337,2026-03-08,Bengaluru,C47364,Visa,Dining,Male,4156.39,NetBanking,IRCTC,Retail,Approved
n100338,2026-06-23,Mumbai,C45269,Amex,Shopping,Male,21629.29,NetBanking,Amazon,Food,Approved
n100339,2026-06-15,Chennai,C88792,Visa,Groceries,Female,15247.76,UPI,Swiggy,Food,Declined
n100340,2026-03-31,Vizag,C43029,MasterCard,Dining,Female,16962.18,NetBanking,IOCL,Fuel,Approved
n100341,2026-01-02,Pune,C83591,RuPay,Travel,Male,12095.29,UPI,Swiggy,Utilities,Declined
n100342,2026-03-12,Delhi,C95998,RuPay,Groceries,Male,12980.61,Credit,Amazon,Fuel,Declined
n100343,2026-06-19,Pune,C99228,MasterCard,Utilities,Male,16419.47,UPI,Swiggy,Food,Declined
n100344,2026-04-10,Hyderabad,C86418,MasterCard,Travel,Male,17189.32,NetBanking,HPCL,Utilities,Declined
n100345,2026-05-10,Delhi,C32280,MasterCard,Travel,Male,11822.44,NetBanking,Swiggy,Utilities,Approved
n100346,2026-06-24,Pune,C95778,Visa,Groceries,Female,5660.87,UPI,IOCL,Travel,Declined
n100347,2026-03-08,Delhi,C70786,Visa,Dining,Male,21673.19,NetBanking,DMart,Food,Approved
n100348,2026-05-09,Bengaluru,C99220,Amex,Shopping,Female,10386.37,Credit,Reliance,Retail,Declined
n100349,2026-04-15,Vizag,C28772,RuPay,Utilities,Male,19495.64,UPI,Zomato,Utilities,Approved
n100350,2026-03-22,Hyderabad,C10617,Amex,Travel,Male,19053.71,Credit,Reliance,Food,Approved
n100351,2026-02-03,Kolkata,C93032,Amex,Dining,Female,24136.66,UPI,Amazon,E-commerce,Approved
n100352,2026-04-06,Hyderabad,C52233,MasterCard,Fuel,Male,15704.5,Credit,IRCTC,Utilities,Declined
n100353,2026-03-21,Chennai,C23462,Amex,Shopping,Female,4258.8,Credit,Swiggy,Travel,Declined
n100354,2026-05-14,Pune,C66841,MasterCard,Travel,Female,9045.35,Credit,Reliance,Food,Approved
n100355,2026-02-28,Mumbai,C27197,MasterCard,Utilities,Male,14783.35,Credit,DMart,Travel,Approved
n100356,2026-04-07,Delhi,C80088,Visa,Shopping,Male,16583.05,NetBanking,Amazon,E-commerce,Approved
n100357,2026-04-17,Vizag,C59840,Visa,Shopping,Female,11912.47,Credit,IRCTC,Utilities,Approved
n100358,2026-03-19,Kolkata,C96725,Visa,Utilities,Female,15607.66,NetBanking,Reliance,Food,Approved
n100359,2026-05-11,Bengaluru,C47054,Visa,Fuel,Female,5046.3,Credit,Swiggy,Fuel,Approved
n100360,2026-04-02,Kolkata,C48712,MasterCard,Fuel,Female,22767.88,NetBanking,HPCL,Travel,Approved
n100361,2026-01-01,Hyderabad,C98032,Visa,Fuel,Female,3813.7,Credit,DMart,Utilities,Approved
n100362,2026-03-07,Mumbai,C69867,RuPay,Travel,Female,1347.0,Credit,Amazon,Travel,Declined
n100363,2026-06-23,Pune,C65836,Visa,Fuel,Male,340.84,Credit,Reliance,Travel,Declined
n100364,2026-04-23,Delhi,C22183,RuPay,Travel,Male,2934.42,UPI,HPCL,Travel,Declined
n100365,2026-06-26,Vizag,C65278,MasterCard,Fuel,Male,17434.63,Credit,Reliance,E-commerce,Declined
n100366,2026-06-01,Vizag,C84572,Amex,Groceries,Female,19501.19,NetBanking,Amazon,Utilities,Approved
n100367,2026-05-04,Vizag,C24802,Amex,Dining,Male,1677.07,NetBanking,Zomato,E-commerce,Approved
n100368,2026-06-21,Pune,C78039,Visa,Dining,Male,12100.05,NetBanking,IOCL,Retail,Approved
n100369,2026-01-03,Chennai,C76265,Amex,Dining,Male,1964.14,UPI,Zomato,Retail,Declined
n100370,2026-03-13,Hyderabad,C76444,MasterCard,Shopping,Female,10141.6,Credit,DMart,Food,Declined
n100371,2026-05-27,Vizag,C21536,Amex,Dining,Female,3055.8,UPI,Amazon,E-commerce,Declined
n100372,2026-04-16,Hyderabad,C83024,Visa,Fuel,Female,22263.76,NetBanking,IRCTC,Utilities,Declined
n100373,2026-03-29,Pune,C17113,MasterCard,Dining,Female,14047.76,NetBanking,HPCL,Utilities,Declined
n100374,2026-04-26,Bengaluru,C22771,MasterCard,Fuel,Female,8942.96,NetBanking,Swiggy,Fuel,Declined
n100375,2026-06-29,Bengaluru,C16000,MasterCard,Dining,Male,20563.78,NetBanking,IOCL,E-commerce,Declined
n100376,2026-06-06,Mumbai,C34581,Visa,Dining,Male,11480.45,Credit,Zomato,E-commerce,Declined
n100377,2026-01-12,Bengaluru,C69048,Amex,Utilities,Male,24099.98,Credit,Amazon,Fuel,Declined
n100378,2026-05-30,Vizag,C76628,MasterCard,Utilities,Male,18289.32,Credit,DMart,Food,Declined
n100379,2026-05-10,Kolkata,C64875,MasterCard,Travel,Female,24093.48,UPI,HPCL,Retail,Approved
n100380,2026-04-16,Delhi,C81802,RuPay,Utilities,Male,5102.14,NetBanking,Swiggy,Utilities,Declined
n100381,2026-06-22,Chennai,C95208,MasterCard,Shopping,Female,17787.78,UPI,HPCL,Fuel,Declined
n100382,2026-06-22,Delhi,C65363,Visa,Shopping,Male,729.28,Credit,Amazon,Utilities,Approved
n100383,2026-02-21,Delhi,C31094,RuPay,Utilities,Female,3746.07,Credit,Swiggy,Retail,Approved
n100384,2026-04-02,Vizag,C23432,MasterCard,Utilities,Female,6016.13,NetBanking,Swiggy,Utilities,Approved
n100385,2026-04-08,Kolkata,C64600,RuPay,Shopping,Male,422.83,UPI,IRCTC,Fuel,Declined
n100386,2026-02-27,Pune,C87120,MasterCard,Utilities,Male,7425.03,Credit,DMart,Retail,Approved
n100387,2026-05-12,Bengaluru,C59440,Visa,Dining,Female,13959.31,Credit,Reliance,Fuel,Declined
n100388,2026-01-02,Pune,C71122,MasterCard,Fuel,Male,23222.84,NetBanking,Amazon,Utilities,Declined
n100389,2026-05-06,Pune,C19552,RuPay,Shopping,Male,23928.99,NetBanking,DMart,Fuel,Approved
n100390,2026-04-17,Kolkata,C22051,RuPay,Groceries,Male,16617.03,UPI,Zomato,Travel,Approved
n100391,2026-06-08,Vizag,C83575,Visa,Fuel,Female,11197.11,NetBanking,IRCTC,E-commerce,Declined
n100392,2026-04-08,Bengaluru,C60577,RuPay,Shopping,Female,715.17,NetBanking,Zomato,Fuel,Declined
n100393,2026-05-05,Hyderabad,C48854,MasterCard,Travel,Male,23710.47,Credit,Amazon,Utilities,Approved
n100394,2026-02-23,Mumbai,C99837,Amex,Fuel,Male,13490.08,NetBanking,IOCL,Utilities,Approved
n100395,2026-06-25,Chennai,C13113,Amex,Utilities,Female,1043.37,Credit,Amazon,Retail,Declined
n100396,2026-05-23,Bengaluru,C85361,MasterCard,Travel,Female,9762.01,NetBanking,IOCL,Food,Declined
n100397,2026-01-05,Kolkata,C98250,Visa,Shopping,Male,16071.43,NetBanking,DMart,Utilities,Approved
n100398,2026-06-29,Bengaluru,C56884,Visa,Travel,Female,15203.49,UPI,HPCL,Food,Declined
n100399,2026-06-19,Hyderabad,C72126,MasterCard,Shopping,Male,3495.9,UPI,Swiggy,Utilities,Approved
n100400,2026-03-18,Pune,C11461,MasterCard,Fuel,Male,225.24,NetBanking,IOCL,Fuel,Approved
n100401,2026-03-20,Mumbai,C55069,MasterCard,Dining,Male,4107.76,Credit,Swiggy,Retail,Approved
n100402,2026-02-16,Hyderabad,C81939,Amex,Utilities,Male,7337.25,Credit,Swiggy,E-commerce,Approved
n100403,2026-05-29,Vizag,C53365,RuPay,Groceries,Male,2591.12,NetBanking,DMart,Retail,Declined
n100404,2026-05-05,Vizag,C53036,RuPay,Utilities,Male,14182.24,UPI,Zomato,Food,Approved
n100405,2026-01-02,Pune,C42266,MasterCard,Utilities,Female,6989.33,UPI,Reliance,Utilities,Declined
n100406,2026-05-03,Vizag,C68373,RuPay,Travel,Female,13836.63,Credit,DMart,Travel,Approved
n100407,2026-05-18,Mumbai,C44502,Visa,Utilities,Male,22313.42,NetBanking,Amazon,Fuel,Declined
n100408,2026-06-01,Mumbai,C14804,RuPay,Shopping,Female,16382.31,Credit,Zomato,Food,Approved
n100409,2026-05-31,Delhi,C27548,Amex,Shopping,Male,9979.95,NetBanking,Amazon,Utilities,Approved
n100410,2026-06-07,Chennai,C77388,MasterCard,Dining,Male,4560.72,NetBanking,Reliance,Utilities,Declined
n100411,2026-04-02,Hyderabad,C38681,Amex,Groceries,Male,6682.49,Credit,Amazon,Utilities,Approved
n100412,2026-05-13,Pune,C60868,Amex,Dining,Male,1093.63,NetBanking,Zomato,E-commerce,Declined
n100413,2026-03-09,Chennai,C59369,Amex,Travel,Male,12964.91,UPI,IRCTC,Fuel,Declined
n100414,2026-04-01,Pune,C73813,Amex,Shopping,Male,12595.74,Credit,HPCL,Retail,Approved
n100415,2026-01-20,Delhi,C37723,MasterCard,Groceries,Male,9119.35,NetBanking,DMart,Utilities,Approved
n100416,2026-04-17,Pune,C24855,Amex,Utilities,Female,12027.63,NetBanking,Reliance,Utilities,Declined
n100417,2026-01-06,Mumbai,C15655,MasterCard,Shopping,Male,3454.63,NetBanking,Amazon,Fuel,Approved
n100418,2026-01-15,Chennai,C43850,MasterCard,Shopping,Female,15024.0,NetBanking,Amazon,Utilities,Declined
n100419,2026-01-22,Mumbai,C68877,Amex,Dining,Male,5562.16,UPI,Reliance,Fuel,Approved
n100420,2026-06-09,Delhi,C31983,RuPay,Dining,Male,5822.36,UPI,Reliance,E-commerce,Approved
n100421,2026-02-21,Kolkata,C29603,Visa,Groceries,Female,22550.04,NetBanking,Amazon,Fuel,Approved
n100422,2026-01-24,Vizag,C96427,MasterCard,Shopping,Male,22434.53,NetBanking,IOCL,Fuel,Declined
n100423,2026-04-05,Hyderabad,C79444,Amex,Groceries,Female,19759.93,UPI,Zomato,Fuel,Approved
n100424,2026-04-19,Chennai,C43360,Amex,Groceries,Male,7153.34,NetBanking,IOCL,Travel,Approved
n100425,2026-01-02,Hyderabad,C85757,Visa,Shopping,Male,9438.24,Credit,Zomato,Food,Declined
n100426,2026-01-28,Chennai,C65846,RuPay,Travel,Female,14160.29,NetBanking,Swiggy,Utilities,Declined
n100427,2026-02-22,Kolkata,C82365,Amex,Groceries,Female,14021.44,UPI,Swiggy,Travel,Declined
n100428,2026-06-30,Kolkata,C28096,Visa,Utilities,Male,11220.21,NetBanking,Reliance,E-commerce,Approved
n100429,2026-05-11,Kolkata,C54359,Visa,Groceries,Female,24117.8,Credit,DMart,Retail,Declined
n100430,2026-06-03,Kolkata,C21552,Visa,Travel,Male,9333.79,NetBanking,Amazon,Utilities,Declined
n100431,2026-04-13,Delhi,C88311,Visa,Groceries,Female,11030.4,Credit,Swiggy,Retail,Approved
n100432,2026-06-03,Mumbai,C90634,MasterCard,Utilities,Male,9057.53,NetBanking,Amazon,Retail,Approved
n100433,2026-03-12,Kolkata,C56285,Amex,Dining,Male,12991.79,NetBanking,DMart,E-commerce,Declined
n100434,2026-05-24,Pune,C55544,RuPay,Groceries,Male,11423.5,UPI,Amazon,Travel,Approved
n100435,2026-04-15,Bengaluru,C83220,Visa,Shopping,Female,8565.15,Credit,Swiggy,Fuel,Declined
n100436,2026-06-27,Vizag,C59424,Amex,Groceries,Female,24034.84,UPI,HPCL,Fuel,Approved
n100437,2026-05-04,Bengaluru,C43792,Visa,Dining,Male,16955.13,Credit,Zomato,Food,Declined
n100438,2026-05-13,Hyderabad,C44517,MasterCard,Travel,Male,10033.37,NetBanking,Zomato,E-commerce,Approved
n100439,2026-05-02,Pune,C56338,MasterCard,Shopping,Female,4651.33,NetBanking,IRCTC,Food,Approved
n100440,2026-03-02,Mumbai,C44787,MasterCard,Groceries,Male,20890.02,NetBanking,Zomato,Retail,Approved
n100441,2026-01-31,Bengaluru,C98580,Amex,Shopping,Male,19129.68,NetBanking,Amazon,Food,Declined
n100442,2026-06-08,Pune,C74532,RuPay,Dining,Male,24611.43,NetBanking,Swiggy,Food,Approved
n100443,2026-05-28,Chennai,C17097,Amex,Dining,Male,12611.63,UPI,Reliance,Food,Approved
n100444,2026-06-28,Vizag,C51373,Visa,Fuel,Male,9547.76,Credit,Zomato,Travel,Declined
n100445,2026-02-17,Delhi,C41082,RuPay,Dining,Female,9211.51,UPI,IOCL,Retail,Declined
n100446,2026-06-29,Pune,C57851,Amex,Travel,Female,4579.24,Credit,IRCTC,E-commerce,Declined
n100447,2026-03-02,Kolkata,C59923,MasterCard,Groceries,Male,11877.38,Credit,Reliance,Food,Declined
n100448,2026-02-04,Pune,C73782,RuPay,Travel,Male,10020.21,NetBanking,Reliance,E-commerce,Approved
n100449,2026-03-07,Vizag,C92557,Visa,Dining,Female,6568.25,UPI,Swiggy,Travel,Approved
n100450,2026-04-16,Bengaluru,C56018,MasterCard,Shopping,Male,24486.39,UPI,Zomato,Travel,Declined
n100451,2026-04-25,Bengaluru,C59947,RuPay,Dining,Male,21719.62,NetBanking,Zomato,Food,Declined
n100452,2026-01-19,Bengaluru,C31233,RuPay,Groceries,Female,7990.27,UPI,Swiggy,Fuel,Declined
n100453,2026-03-11,Vizag,C57600,Amex,Dining,Male,4678.77,Credit,Reliance,Utilities,Approved
n100454,2026-06-19,Delhi,C20494,MasterCard,Groceries,Female,2664.93,Credit,HPCL,Fuel,Approved
n100455,2026-01-07,Kolkata,C78679,Visa,Fuel,Female,15490.74,Credit,IOCL,Travel,Approved
n100456,2026-03-05,Delhi,C68085,MasterCard,Groceries,Male,811.43,NetBanking,Zomato,Travel,Declined
n100457,2026-04-30,Delhi,C81898,Amex,Groceries,Male,14811.69,UPI,IOCL,Fuel,Declined
n100458,2026-03-30,Vizag,C80735,MasterCard,Fuel,Female,7765.92,UPI,Swiggy,Retail,Declined
n100459,2026-01-03,Hyderabad,C78592,MasterCard,Travel,Female,11783.03,Credit,HPCL,Food,Declined
n100460,2026-01-03,Kolkata,C48393,MasterCard,Fuel,Female,4795.42,NetBanking,IOCL,Food,Approved
n100461,2026-02-11,Kolkata,C59592,MasterCard,Travel,Male,10613.76,Credit,Swiggy,Travel,Declined
n100462,2026-04-16,Mumbai,C18973,MasterCard,Groceries,Female,2847.87,UPI,HPCL,Travel,Declined
n100463,2026-02-18,Pune,C12542,MasterCard,Fuel,Male,4729.85,Credit,Swiggy,Travel,Approved
n100464,2026-04-23,Hyderabad,C40514,Visa,Groceries,Male,12390.13,UPI,IOCL,Travel,Declined
n100465,2026-04-06,Vizag,C14159,RuPay,Fuel,Male,1495.35,UPI,DMart,Fuel,Declined
n100466,2026-02-16,Mumbai,C42778,Amex,Fuel,Male,24367.5,NetBanking,IRCTC,Food,Declined
n100467,2026-03-05,Hyderabad,C36106,Amex,Utilities,Male,13076.36,Credit,HPCL,Food,Declined
n100468,2026-03-24,Chennai,C92465,Visa,Utilities,Male,6407.49,NetBanking,Swiggy,Retail,Declined
n100469,2026-01-14,Mumbai,C24801,MasterCard,Utilities,Female,8180.39,Credit,Swiggy,Fuel,Approved
n100470,2026-04-12,Mumbai,C11170,Visa,Shopping,Female,17241.32,Credit,Zomato,E-commerce,Approved
n100471,2026-02-10,Vizag,C21980,RuPay,Utilities,Male,1588.4,NetBanking,Reliance,Utilities,Approved
n100472,2026-02-02,Vizag,C40497,RuPay,Shopping,Female,20157.58,UPI,IRCTC,E-commerce,Declined
n100473,2026-04-02,Chennai,C42859,Visa,Dining,Female,14019.72,NetBanking,HPCL,Retail,Approved
n100474,2026-05-20,Pune,C52425,Amex,Travel,Male,1815.03,Credit,HPCL,Travel,Declined
n100475,2026-05-19,Pune,C69517,Visa,Utilities,Female,18368.08,Credit,Zomato,Fuel,Approved
