transaction_id,transaction_date,branch_id,terminal_id,customer_id,card_type,merchant_category,city,amount,currency,status,network,auth_code,batch_id,employee_id
TXN200187,2026-07-17 07:37:00,BR149,POS1108,C686163,Visa,Travel,Pune,68922.95,INR,Approved,MC,530805,B04,E1132
TXN200188,2026-07-09 06:26:00,BR131,POS1187,C971697,Mastercard,Grocery,Pune,72023.17,INR,Approved,VISA,612325,B01,E1140
TXN200189,2026-07-10 01:20:00,BR107,POS1032,C473188,Visa,Pharmacy,Mumbai,17740.55,INR,Reversed,MC,780233,B24,E1151
TXN200190,2026-07-26 23:08:00,BR115,POS1036,C450823,Visa,Travel,Mumbai,52766.78,INR,Reversed,NPCI,856795,B07,E1019
TXN200191,2026-07-11 06:39:00,BR147,POS1171,C467160,RuPay,Travel,Pune,73070.93,INR,Approved,NPCI,553754,B31,E1306
TXN200192,2026-07-27 19:43:00,BR131,POS1169,C666500,RuPay,Travel,Hyderabad,37173.97,INR,Approved,VISA,378628,B29,E1307
TXN200193,2026-07-15 11:47:00,BR113,POS1117,C626142,Mastercard,Fashion,Chennai,30622.76,INR,Approved,MC,891271,B23,E1096
TXN200194,2026-07-21 09:39:00,BR138,POS1059,C353251,RuPay,Dining,Pune,18359.07,INR,Approved,VISA,396081,B30,E1222
TXN200195,2026-07-22 13:08:00,BR131,POS1072,C134061,Mastercard,Grocery,Delhi,9753.83,INR,Approved,MC,494178,B08,E1177
TXN200196,2026-07-01 13:38:00,BR121,POS1083,C419403,Visa,Dining,Visakhapatnam,71371.79,INR,Approved,VISA,281972,B15,E1116
TXN200197,2026-07-22 02:51:00,BR137,POS1095,C143245,Visa,ATM,Pune,9800.12,INR,Approved,NPCI,203296,B29,E1271
TXN200198,2026-07-21 14:13:00,BR107,POS1065,C140019,Visa,Electronics,Delhi,56105.02,INR,Approved,MC,621610,B06,E1328
TXN200199,2026-07-12 21:05:00,BR109,POS1018,C212901,RuPay,Dining,Pune,56654.67,INR,Approved,MC,191803,B28,E1367
TXN200200,2026-07-19 15:47:00,BR111,POS1018,C632437,Visa,Electronics,Mumbai,61803.82,INR,Approved,NPCI,695017,B09,E1324
TXN200201,2026-07-23 23:27:00,BR117,POS1051,C285962,Visa,Utilities,Hyderabad,64237.18,INR,Approved,MC,335144,B07,E1212
TXN200202,2026-07-10 02:01:00,BR117,POS1086,C162988,Mastercard,Grocery,Delhi,7494.21,INR,Approved,VISA,465600,B15,E1063
TXN200203,2026-07-26 18:40:00,BR101,POS1158,C217099,Visa,Pharmacy,Chennai,39314.22,INR,Reversed,MC,991614,B09,E1067
TXN200204,2026-07-09 15:52:00,BR109,POS1050,C303381,Mastercard,Dining,Bengaluru,10092.38,INR,Approved,MC,767328,B22,E1120
TXN200205,2026-07-24 18:21:00,BR144,POS1061,C191408,Mastercard,Utilities,Mumbai,67990.41,INR,Approved,MC,148519,B10,E1301
TXN200206,2026-07-12 20:50:00,BR118,POS1029,C988613,RuPay,Dining,Visakhapatnam,38330.39,INR,Approved,MC,393191,B18,E1307
TXN200207,2026-07-17 04:31:00,BR131,POS1048,C996327,Visa,Electronics,Pune,6624.7,INR,Approved,MC,831599,B07,E1130
TXN200208,2026-07-03 23:54:00,BR141,POS1112,C560473,Mastercard,Travel,Pune,39522.71,INR,Approved,NPCI,443761,B27,E1260
TXN200209,2026-07-03 10:32:00,BR137,POS1153,C607845,Mastercard,Grocery,Hyderabad,17720.2,INR,Approved,VISA,153091,B25,E1399
TXN200210,2026-07-29 09:51:00,BR111,POS1111,C875487,Mastercard,Dining,Delhi,1418.21,INR,Approved,VISA,632632,B15,E1011
TXN200211,2026-07-24 12:04:00,BR146,POS1146,C244341,Visa,Travel,Kolkata,12372.25,INR,Approved,MC,667310,B20,E1080
TXN200212,2026-07-26 10:06:00,BR123,POS1029,C562582,Visa,Fashion,Kolkata,35407.05,INR,Approved,NPCI,176105,B11,E1283
TXN200213,2026-07-18 12:06:00,BR143,POS1026,C745322,Mastercard,ATM,Pune,65693.03,INR,Approved,NPCI,493022,B25,E1398
TXN200214,2026-07-07 12:36:00,BR145,POS1081,C210233,Mastercard,Travel,Mumbai,23629.3,INR,Approved,MC,827670,B30,E1161
TXN200215,2026-07-02 01:10:00,BR124,POS1168,C330564,Visa,Electronics,Kolkata,20950.74,INR,Reversed,VISA,792679,B10,E1041
TXN200216,2026-07-06 09:33:00,BR113,POS1055,C457029,Mastercard,Electronics,Hyderabad,2969.9,INR,Approved,NPCI,482443,B06,E1229
TXN200217,2026-07-24 09:51:00,BR106,POS1008,C490543,RuPay,Electronics,Delhi,27071.64,INR,Approved,NPCI,499289,B27,E1395
TXN200218,2026-07-28 06:17:00,BR122,POS1155,C636866,Mastercard,Utilities,Visakhapatnam,9280.56,INR,Approved,MC,197666,B06,E1113
TXN200219,2026-07-15 16:42:00,BR106,POS1102,C360541,Visa,Fashion,Bengaluru City,48014.12,INR,Approved,MC,718466,B22,E1202
TXN200220,2026-07-13 22:39:00,BR114,POS1056,C217541,Visa,Grocery,Delhi,13426.46,INR,Approved,VISA,513652,B14,E1126
TXN200221,2026-07-09 09:24:00,BR106,POS1095,C535957,RuPay,Utilities,Chennai,15633.71,INR,Approved,NPCI,502259,B22,E1074
TXN200222,2026-07-23 12:23:00,BR133,POS1169,C380323,Visa,Dining,Chennai,64634.5,INR,Approved,VISA,232244,B03,E1220
TXN200223,2026-07-16 02:51:00,BR143,POS1120,C880249,Mastercard,Grocery,Visakhapatnam,59024.97,INR,Approved,MC,778973,B30,E1297
TXN200224,2026-07-17 16:58:00,BR141,POS1038,C268985,Mastercard,Electronics,Hyderabad,15838.21,INR,Approved,NPCI,484866,B26,E1293
TXN200225,2026-07-08 04:55:00,BR120,POS1004,C154736,Visa,Grocery,Mumbai,43389.73,INR,Approved,VISA,203129,B24,E1154
TXN200226,2026-07-23 16:10:00,BR117,POS1187,C351397,Mastercard,ATM,Hyderabad,68017.03,INR,Approved,MC,421865,B03,E1197
TXN200227,2026-07-13 23:31:00,BR146,POS1131,C385639,Mastercard,Grocery,Visakhapatnam,18131.84,INR,Approved,NPCI,289017,B15,E1386
TXN200228,2026-07-10 13:34:00,BR115,POS1022,C933599,RuPay,Pharmacy,Pune,71112.06,INR,Approved,VISA,224296,B25,E1178
TXN200229,2026-07-02 03:29:00,BR148,POS1094,C724009,Visa,Travel,Chennai,36676.32,INR,Approved,NPCI,143316,B06,E1196
TXN200230,2026-07-15 19:30:00,BR122,POS1194,C175667,Mastercard,Fashion,Pune,57923.73,INR,Approved,MC,885472,B30,E1274
TXN200231,2026-07-06 07:21:00,BR133,POS1099,C332746,RuPay,ATM,Hyderabad,4098.11,INR,Declined,NPCI,410621,B13,E1178
TXN200232,2026-07-12 04:59:00,BR135,POS1172,C692738,RuPay,Fuel,Delhi,72478.66,INR,Approved,MC,507596,B02,E1298
TXN200233,2026-07-06 04:23:00,BR141,POS1137,C828518,Visa,Fuel,Visakhapatnam,44417.42,INR,Declined,NPCI,952135,B01,E1257
TXN200234,2026-07-29 17:44:00,BR148,POS1176,C965050,Mastercard,Pharmacy,Bengaluru,2754.08,INR,Approved,MC,932253,B01,E1179
TXN200235,2026-07-11 01:49:00,BR127,POS1074,C327725,RuPay,Grocery,Mumbai,14238.55,INR,Reversed,NPCI,242178,B11,E1296
TXN200236,2026-07-25 06:03:00,BR112,POS1151,C506564,RuPay,Utilities,Visakhapatnam,56977.08,INR,Reversed,VISA,414567,B09,E1389
TXN200237,2026-07-06 00:41:00,BR105,POS1078,C333317,Visa,Fashion,Pune,22052.36,INR,Approved,VISA,570604,B25,E1255
TXN200238,2026-07-23 03:36:00,BR118,POS1119,C866655,Visa,Travel,Bengaluru,22198.2,INR,Declined,VISA,877686,B06,E1219
TXN200239,2026-07-16 05:57:00,BR144,POS1151,C956756,RuPay,Travel,Pune,54409.11,INR,Approved,MC,399740,B17,E1011
TXN200240,2026-07-28 04:27:00,BR123,POS1158,C257389,RuPay,Utilities,Bengaluru,27021.22,INR,Approved,MC,275919,B14,E1325
TXN200241,2026-07-27 16:57:00,BR116,POS1120,C413692,RuPay,Utilities,Kolkata,31326.62,INR,Approved,VISA,339076,B15,E1050
TXN200242,2026-07-27 14:57:00,BR126,POS1010,C148807,Mastercard,Dining,Delhi,39583.35,INR,Approved,NPCI,506076,B23,E1158
TXN200243,2026-07-01 04:05:00,BR132,POS1114,C264177,RuPay,Dining,Bengaluru,35733.88,INR,Approved,MC,811268,B17,E1194
TXN200244,2026-07-17 12:25:00,BR128,POS1159,C688666,RuPay,Dining,Kolkata,53190.05,INR,Approved,MC,565406,B30,E1054
TXN200245,2026-07-17 15:51:00,BR139,POS1097,C370383,RuPay,Fuel,BLR,2932.77,INR,Approved,MC,654691,B11,E1199
TXN200246,2026-07-09 05:14:00,BR129,POS1195,C435152,RuPay,Electronics,Delhi,1254.01,INR,Approved,NPCI,106833,B25,E1203
TXN200247,2026-07-29 18:55:00,BR142,POS1104,C270548,Mastercard,Grocery,Kolkata,19058.56,INR,Approved,NPCI,857407,B25,E1275
TXN200248,2026-07-11 15:59:00,BR146,POS1093,C682719,Visa,Fuel,Mumbai,41488.4,INR,Approved,NPCI,162348,B08,E1301
TXN200249,2026-07-17 10:02:00,BR150,POS1105,C104909,Mastercard,Pharmacy,Delhi,51678.84,INR,Declined,VISA,799389,B05,E1104
TXN200250,2026-07-14 10:30:00,BR115,POS1035,C380784,RuPay,Utilities,Bengaluru,44383.46,INR,Approved,NPCI,152542,B06,E1259
TXN200251,2026-07-20 03:12:00,BR117,POS1007,C493042,Mastercard,Fashion,Pune,48441.74,INR,Approved,VISA,291010,B26,E1143
TXN200252,2026-07-31 13:42:00,BR127,POS1190,C774590,Mastercard,Grocery,Bengaluru,73591.59,INR,Approved,VISA,941737,B20,E1249
TXN200253,2026-07-26 11:54:00,BR120,POS1101,C787844,Mastercard,Travel,Bengaluru,23680.65,INR,Approved,MC,541930,B28,E1378
TXN200254,2026-07-15 08:06:00,BR114,POS1184,C466440,RuPay,Pharmacy,Visakhapatnam,67826.98,INR,Approved,NPCI,569651,B17,E1121
TXN200255,2026-07-05 22:22:00,BR149,POS1035,C438800,RuPay,Grocery,Chennai,55694.89,INR,Approved,VISA,172051,B14,E1026
TXN200256,2026-07-18 13:47:00,BR127,POS1168,C368808,RuPay,Dining,Visakhapatnam,7104.55,INR,Approved,NPCI,767249,B10,E1134
TXN200257,2026-07-08 07:45:00,BR145,POS1161,C474938,RuPay,Fashion,Visakhapatnam,26830.85,INR,Approved,MC,610719,B17,E1148
TXN200258,2026-07-23 17:34:00,BR130,POS1190,C834272,Visa,Electronics,Kolkata,56938.61,INR,Approved,VISA,826082,B08,E1119
TXN200259,2026-07-05 08:57:00,BR118,POS1035,C484190,RuPay,Electronics,Kolkata,58337.95,INR,Reversed,MC,342135,B02,E1132
TXN200260,2026-07-31 18:53:00,BR141,POS1065,C362324,Mastercard,Electronics,Hyderabad,33357.01,INR,Approved,VISA,906562,B13,E1074
TXN200261,2026-07-17 03:45:00,BR149,POS1145,C781438,RuPay,Utilities,Kolkata,5637.55,INR,Reversed,NPCI,791778,B13,E1154
TXN200262,2026-07-30 05:34:00,BR108,POS1053,C714286,Visa,Fashion,Pune,44165.27,INR,Approved,VISA,984700,B05,E1367
TXN200263,2026-07-02 09:11:00,BR102,POS1003,C544151,Visa,Travel,Delhi,37246.41,INR,Approved,NPCI,412314,B09,E1103
TXN200264,2026-07-20 17:30:00,BR139,POS1123,C909733,RuPay,Electronics,Chennai,8846.06,INR,Approved,NPCI,673853,B15,E1398
TXN200265,2026-07-15 15:19:00,BR127,POS1133,C207371,Mastercard,ATM,Pune,1987.8,INR,Reversed,MC,816532,B21,E1216
TXN200266,2026-07-13 11:47:00,BR132,POS1034,C598613,RuPay,Utilities,Bengaluru,24631.9,INR,Approved,MC,898056,B23,E1128
TXN200267,2026-07-26 10:46:00,BR117,POS1128,C776842,RuPay,Electronics,Visakhapatnam,49449.14,INR,Declined,VISA,433419,B19,E1073
TXN200268,2026-07-17 06:26:00,BR147,POS1085,C109587,RuPay,Travel,Kolkata,67730.15,INR,Approved,VISA,970453,B25,E1150
TXN200269,2026-07-07 21:57:00,BR124,POS1080,C965415,Visa,Utilities,Hyderabad,10326.29,INR,Approved,VISA,861845,B08,E1119
TXN200270,2026-07-12 18:43:00,BR108,POS1061,C116968,Visa,ATM,Bengaluru,48984.2,INR,Declined,NPCI,794695,B11,E1095
TXN200271,2026-07-20 03:29:00,BR118,POS1076,C221024,RuPay,ATM,Delhi,34956.91,INR,Approved,VISA,800308,B11,E1115
TXN200272,2026-07-12 03:46:00,BR135,POS1157,C348041,Mastercard,Pharmacy,Kolkata,49250.77,INR,Declined,NPCI,986440,B29,E1301
TXN200273,2026-07-03 05:02:00,BR123,POS1194,C557668,Visa,Electronics,Delhi,12941.59,INR,Approved,NPCI,156681,B12,E1017
TXN200274,2026-07-17 22:35:00,BR131,POS1047,C542871,Visa,Travel,Kolkata,19055.91,INR,Approved,MC,671214,B02,E1263
TXN200275,2026-07-06 08:00:00,BR103,POS1025,C516717,RuPay,Travel,Delhi,41960.59,INR,Approved,NPCI,466207,B06,E1074
TXN200276,2026-07-05 20:12:00,BR120,POS1145,C930941,Mastercard,Pharmacy,Kolkata,71230.66,INR,Approved,VISA,384212,B01,E1280
TXN200277,2026-07-23 10:49:00,BR126,POS1098,C854375,Mastercard,Utilities,Pune,8822.76,INR,Approved,NPCI,770087,B07,E1106
TXN200278,2026-07-28 13:43:00,BR101,POS1028,C207897,RuPay,Fuel,Bengaluru,50291.59,INR,Approved,MC,906599,B12,E1019
TXN200279,2026-07-18 05:03:00,BR125,POS1186,C826227,RuPay,Travel,Hyderabad,46058.78,INR,Approved,NPCI,595125,B01,E1188
TXN200280,2026-07-02 11:50:00,BR111,POS1092,C943038,Mastercard,Pharmacy,Hyderabad,34542.54,INR,Approved,NPCI,149127,B17,E1273
TXN200281,2026-07-22 23:51:00,BR101,POS1151,C760164,Visa,ATM,Hyderabad,65540.05,INR,Approved,MC,188878,B25,E1091
TXN200282,2026-07-11 00:06:00,BR124,POS1190,C777267,Mastercard,Fuel,Kolkata,71437.7,INR,Reversed,VISA,789755,B01,E1081
TXN200283,2026-07-01 08:31:00,BR117,POS1178,C733785,Mastercard,ATM,Kolkata,61087.42,INR,Approved,MC,190107,B28,E1013
TXN200284,2026-07-16 02:17:00,BR131,POS1073,C849473,Visa,Utilities,Kolkata,41608.63,INR,Approved,MC,412288,B27,E1315
TXN200285,2026-07-19 13:54:00,BR135,POS1083,C407779,RuPay,Electronics,Bengaluru,21535.12,INR,Approved,MC,268845,B11,E1212
TXN200286,2026-07-17 02:51:00,BR134,POS1050,C473622,RuPay,Pharmacy,Visakhapatnam,54440.9,INR,Declined,VISA,744190,B03,E1380
TXN200287,2026-07-24 12:54:00,BR111,POS1048,C161948,Visa,Travel,Hyderabad,71207.05,INR,Declined,NPCI,627313,B02,E1176
TXN200288,2026-07-04 09:27:00,BR127,POS1180,C910037,Visa,Travel,Bengaluru,45638.84,INR,Approved,NPCI,456913,B16,E1063
TXN200289,2026-07-20 18:40:00,BR123,POS1108,C545211,Visa,ATM,Mumbai,44165.76,INR,Approved,NPCI,607664,B26,E1175
TXN200290,2026-07-21 06:14:00,BR120,POS1125,C279174,RuPay,Travel,Bengaluru City,9507.7,INR,Approved,MC,482316,B28,E1101
TXN200291,2026-07-20 11:08:00,BR132,POS1178,C442538,RuPay,Utilities,Hyderabad,23752.74,INR,Approved,VISA,935148,B19,E1367
TXN200292,2026-07-15 22:56:00,BR106,POS1103,C911838,RuPay,ATM,Mumbai,53545.95,INR,Approved,MC,490034,B21,E1163
TXN200293,2026-07-10 06:28:00,BR111,POS1176,C751363,Mastercard,Travel,Delhi,45383.21,INR,Approved,VISA,718885,B03,E1140
TXN200294,2026-07-11 15:40:00,BR142,POS1072,C491972,Visa,Utilities,Kolkata,39932.84,INR,Approved,NPCI,237004,B28,E1169
TXN200295,2026-07-27 02:20:00,BR138,POS1169,C816741,Mastercard,Electronics,Bengaluru,25849.25,INR,Approved,MC,487165,B04,E1141
TXN200296,2026-07-11 16:47:00,BR116,POS1094,C228500,Mastercard,Fuel,Bengaluru,8320.02,INR,Approved,VISA,912589,B21,E1376
TXN200297,2026-07-14 00:17:00,BR126,POS1154,C723867,Mastercard,Fashion,Visakhapatnam,35691.81,INR,Reversed,NPCI,514084,B16,E1007
TXN200298,2026-07-04 09:11:00,BR114,POS1115,C202405,Mastercard,Electronics,Visakhapatnam,65930.96,INR,Approved,NPCI,767990,B01,E1133
TXN200299,2026-07-27 01:11:00,BR120,POS1096,C433242,RuPay,Grocery,Delhi,38740.98,INR,Approved,MC,768111,B11,E1003
TXN200300,2026-07-20 15:07:00,BR104,POS1032,C764787,Mastercard,Pharmacy,Hyderabad,54356.29,INR,Approved,MC,769096,B13,E1089
TXN200301,2026-07-27 06:50:00,BR116,POS1003,C252624,RuPay,Utilities,Bengaluru,5551.57,INR,Approved,NPCI,122481,B27,E1256
TXN200302,2026-07-01 14:50:00,BR122,POS1039,C282985,Mastercard,Fashion,Bengaluru,30961.9,INR,Declined,NPCI,978668,B28,E1033
TXN200303,2026-07-26 00:40:00,BR129,POS1018,C607099,Visa,Fuel,Visakhapatnam,46573.44,INR,Declined,VISA,681565,B15,E1183
TXN200304,2026-07-02 14:55:00,BR112,POS1163,C638110,Visa,Dining,Hyderabad,74817.75,INR,Declined,NPCI,538187,B12,E1236
TXN200305,2026-07-09 15:00:00,BR117,POS1189,C310268,RuPay,Grocery,Pune,43959.35,INR,Approved,MC,648321,B13,E1175
TXN200306,2026-07-21 01:43:00,BR148,POS1050,C736615,Mastercard,ATM,Visakhapatnam,49153.48,INR,Approved,MC,584120,B23,E1360
TXN200307,2026-07-17 17:10:00,BR140,POS1121,C551378,Visa,ATM,Kolkata,10537.23,INR,Approved,VISA,149235,B13,E1123
TXN200308,2026-07-05 20:42:00,BR140,POS1063,C492438,Visa,ATM,Bengaluru,21135.53,INR,Approved,VISA,415084,B07,E1118
TXN200309,2026-07-17 21:36:00,BR136,POS1171,C372234,Visa,Fashion,Visakhapatnam,37117.12,INR,Approved,NPCI,468031,B26,E1231
TXN200310,2026-07-06 18:44:00,BR126,POS1139,C839138,Visa,Fuel,Hyderabad,52905.96,INR,Approved,VISA,597003,B13,E1369
TXN200311,2026-07-18 20:58:00,BR123,POS1185,C701297,RuPay,Electronics,Visakhapatnam,12901.98,INR,Approved,MC,205539,B07,E1062
TXN200312,2026-07-18 05:32:00,BR112,POS1091,C199668,Mastercard,Fuel,Visakhapatnam,22761.56,INR,Approved,MC,230871,B16,E1210
TXN200313,2026-07-27 15:45:00,BR120,POS1092,C448248,Mastercard,ATM,Bengaluru,45578.26,INR,Approved,NPCI,966232,B31,E1152
TXN200314,2026-07-01 06:06:00,BR112,POS1173,C866021,Visa,Fuel,Bengaluru,45861.84,INR,Approved,VISA,129754,B31,E1320
TXN200315,2026-07-02 05:54:00,BR114,POS1032,C576121,RuPay,Pharmacy,Chennai,60925.03,INR,Approved,MC,831046,B23,E1110
TXN200316,2026-07-24 11:06:00,BR111,POS1181,C896935,Mastercard,Fashion,Visakhapatnam,21468.95,INR,Declined,NPCI,212057,B07,E1158
TXN200317,2026-07-10 17:12:00,BR132,POS1162,C580716,RuPay,Travel,Chennai,62138.41,INR,Reversed,VISA,757203,B14,E1070
TXN200318,2026-07-11 09:49:00,BR143,POS1047,C854811,Visa,Fashion,Pune,65925.16,INR,Reversed,VISA,721938,B30,E1037
TXN200319,2026-07-25 20:15:00,BR131,POS1030,C137226,Visa,Grocery,Chennai,11653.0,INR,Approved,NPCI,855559,B18,E1117
TXN200320,2026-07-08 18:46:00,BR141,POS1152,C471263,Visa,Fuel,Delhi,47610.47,INR,Approved,VISA,134619,B23,E1114
TXN200321,2026-07-02 18:30:00,BR143,POS1029,C563001,RuPay,Grocery,Bengaluru,17427.59,INR,Declined,MC,911902,B28,E1255
TXN200322,2026-07-18 08:52:00,BR130,POS1093,C985962,Mastercard,ATM,Kolkata,57909.38,INR,Approved,VISA,403234,B08,E1252
TXN200323,2026-07-06 18:33:00,BR130,POS1073,C836683,Visa,Utilities,Mumbai,72680.8,INR,Approved,VISA,335530,B04,E1306
TXN200324,2026-07-21 04:53:00,BR115,POS1162,C790894,Mastercard,Travel,Mumbai,66737.31,INR,Declined,MC,679852,B15,E1055
TXN200325,2026-07-20 06:59:00,BR106,POS1010,C196787,Visa,Fashion,Mumbai,15708.09,INR,Approved,VISA,697190,B26,E1171
TXN200326,2026-07-29 01:27:00,BR132,POS1173,C958350,Mastercard,Grocery,Bengaluru,59671.24,INR,Approved,MC,570593,B07,E1223
TXN200327,2026-07-14 20:18:00,BR143,POS1168,C914309,Visa,Electronics,Hyderabad,5098.61,INR,Declined,NPCI,394702,B26,E1031
TXN200328,2026-07-27 23:34:00,BR108,POS1087,C645249,Visa,Dining,Hyderabad,5175.34,INR,Approved,NPCI,202766,B30,E1053
TXN200329,2026-07-23 09:35:00,BR108,POS1177,C246122,RuPay,Pharmacy,Pune,29344.08,INR,Approved,VISA,842198,B17,E1070
TXN200330,2026-07-26 02:00:00,BR105,POS1010,C932375,Mastercard,Grocery,Pune,72100.47,INR,Approved,VISA,830342,B06,E1338
TXN200331,2026-07-27 10:25:00,BR116,POS1083,C659327,Mastercard,Travel,Visakhapatnam,43792.83,INR,Approved,NPCI,149212,B29,E1280
TXN200332,2026-07-04 09:59:00,BR102,POS1081,C492567,Visa,Fashion,Bengaluru,25118.77,INR,Approved,MC,305937,B07,E1053
TXN200333,2026-07-04 07:50:00,BR135,POS1031,C164641,RuPay,Pharmacy,Pune,5534.06,INR,Approved,MC,563936,B10,E1151
TXN200334,2026-07-23 16:20:00,BR150,POS1084,C848584,Mastercard,Fuel,Pune,6907.78,INR,Declined,VISA,579727,B05,E1207
TXN200335,2026-07-02 18:50:00,BR112,POS1078,C400557,Visa,Fashion,Mumbai,34948.83,INR,Approved,VISA,259801,B22,E1056
TXN200336,2026-07-19 09:46:00,BR105,POS1077,C520878,RuPay,Utilities,Bengaluru,59871.34,INR,Approved,VISA,950769,B04,E1305
TXN200337,2026-07-29 03:07:00,BR135,POS1178,C892721,Mastercard,Fashion,Mumbai,55482.7,INR,Approved,VISA,188030,B01,E1119
TXN200338,2026-07-02 20:42:00,BR114,POS1170,C398813,Mastercard,Pharmacy,Hyderabad,34329.82,INR,Approved,VISA,246607,B06,E1049
TXN200339,2026-07-31 07:51:00,BR110,POS1182,C888865,RuPay,Pharmacy,Delhi,47550.7,INR,Declined,NPCI,201896,B04,E1364
TXN200340,2026-07-16 12:06:00,BR142,POS1090,C438362,Visa,Travel,Bengaluru,59969.67,INR,Approved,NPCI,711529,B16,E1074
TXN200341,2026-07-03 12:53:00,BR121,POS1012,C139917,Visa,Travel,Delhi,28857.79,INR,Reversed,NPCI,735678,B08,E1373
TXN200342,2026-07-15 21:26:00,BR138,POS1074,C625274,RuPay,Pharmacy,Mumbai,39329.0,INR,Approved,VISA,778169,B01,E1345
TXN200343,2026-07-14 09:11:00,BR144,POS1065,C693180,Mastercard,Grocery,Chennai,6261.12,INR,Approved,MC,322613,B31,E1002
TXN200344,2026-07-13 09:50:00,BR114,POS1096,C400386,Mastercard,ATM,Mumbai,240.4,INR,Approved,MC,797789,B24,E1282
TXN200345,2026-07-30 04:47:00,BR116,POS1057,C893705,Visa,Dining,Visakhapatnam,60318.41,INR,Approved,NPCI,628508,B08,E1354
TXN200346,2026-07-10 01:35:00,BR124,POS1070,C262332,Visa,Travel,Visakhapatnam,56445.42,INR,Declined,NPCI,664519,B17,E1370
TXN200347,2026-07-09 06:25:00,BR144,POS1010,C851644,RuPay,Travel,Delhi,47939.96,INR,Approved,MC,265168,B22,E1082
TXN200348,2026-07-29 14:55:00,BR120,POS1024,C616695,RuPay,Dining,Visakhapatnam,69054.61,INR,Approved,NPCI,850954,B29,E1053
TXN200349,2026-07-18 17:58:00,BR146,POS1176,C588973,Visa,Fashion,Bengaluru,40190.54,INR,Approved,MC,732641,B01,E1094
TXN200350,2026-07-08 02:18:00,BR105,POS1157,C541399,Visa,Dining,Chennai,66612.52,INR,Approved,MC,592802,B08,E1338
TXN200351,2026-07-24 16:56:00,BR150,POS1025,C307878,Visa,Utilities,Hyderabad,24174.43,INR,Reversed,MC,940345,B17,E1079
TXN200352,2026-07-06 17:24:00,BR140,POS1183,C260535,RuPay,Electronics,Pune,60164.81,INR,Approved,VISA,498785,B27,E1072
TXN200353,2026-07-11 09:44:00,BR133,POS1196,C178573,RuPay,Electronics,Visakhapatnam,28473.25,INR,Approved,MC,896599,B10,E1080
TXN200354,2026-07-20 10:38:00,BR138,POS1107,C122840,RuPay,Fashion,Visakhapatnam,14792.88,INR,Approved,NPCI,210165,B21,E1267
TXN200355,2026-07-01 17:25:00,BR101,POS1061,C122769,RuPay,Utilities,Hyderabad,12939.25,INR,Approved,MC,936547,B17,E1135
TXN200356,2026-07-03 13:52:00,BR146,POS1010,C998906,Visa,Fashion,Bengaluru,"4,251.77",INR,Approved,VISA,188971,B30,E1372
TXN200357,2026-07-05 11:02:00,BR120,POS1043,C479406,Mastercard,Utilities,Hyderabad,36219.97,INR,Approved,NPCI,872047,B12,E1023
TXN200358,2026-07-03 11:42:00,BR124,POS1029,C829153,RuPay,Dining,Bengaluru,28189.75,INR,Approved,VISA,720648,B19,E1094
TXN200359,2026-07-08 00:59:00,BR130,POS1004,C778110,Mastercard,Pharmacy,Mumbai,50029.18,INR,Reversed,NPCI,843427,B09,E1222
TXN200360,2026-07-07 19:49:00,BR108,POS1087,C497516,RuPay,Travel,Pune,54492.51,INR,Declined,MC,862555,B24,E1003
TXN200361,2026-07-03 19:45:00,BR130,POS1048,C370436,Visa,Pharmacy,Visakhapatnam,55760.46,INR,Approved,VISA,777729,B29,E1313
TXN200362,2026-07-26 22:24:00,BR137,POS1037,C785335,Mastercard,Grocery,Mumbai,14785.67,INR,Approved,NPCI,445058,B20,E1329
TXN200363,2026-07-19 08:19:00,BR125,POS1109,C705592,Mastercard,Fashion,Chennai,41513.33,INR,Approved,VISA,740244,B09,E1176
TXN200364,2026-07-26 01:57:00,BR106,POS1051,C763228,Mastercard,Fashion,Kolkata,21131.16,INR,Approved,MC,438437,B30,E1345
TXN200365,2026-07-10 02:05:00,BR138,POS1035,C830977,Mastercard,Dining,Delhi,44348.14,INR,Approved,MC,793793,B17,E1031
TXN200366,2026-07-07 02:27:00,BR124,POS1166,C825463,RuPay,Utilities,Delhi,51576.02,INR,Approved,MC,430241,B16,E1203
TXN200367,2026-07-16 12:56:00,BR113,POS1173,C460230,Mastercard,ATM,Hyderabad,54820.1,INR,Approved,MC,388553,B27,E1398
TXN200368,2026-07-13 22:57:00,BR144,POS1088,C984013,RuPay,Grocery,Pune,60838.34,INR,Reversed,VISA,991500,B20,E1102
TXN200369,2026-07-13 08:52:00,BR118,POS1171,C332141,RuPay,ATM,Delhi,56988.8,INR,Approved,NPCI,201753,B12,E1359
TXN200370,2026-07-25 03:57:00,BR117,POS1113,C467633,RuPay,Electronics,Hyderabad,15098.43,INR,Approved,MC,987022,B02,E1230
TXN200371,2026-07-24 08:30:00,BR143,POS1182,C422241,Visa,Pharmacy,Mumbai,57206.17,INR,Approved,NPCI,149844,B21,E1134
TXN200372,2026-07-30 02:38:00,BR118,POS1010,C602705,Mastercard,Dining,Bengaluru,11047.66,INR,Declined,NPCI,262859,B27,E1143
TXN200373,2026-07-22 17:25:00,BR108,POS1018,C399165,RuPay,Fashion,Kolkata,45834.34,INR,Approved,VISA,895099,B03,E1336
